"id","followers","genres","name","popularity"
"1dvU5zZdYk9V9rqx0w014t",350,"[]","Beto Fernán",16
"6bDWAcdtVR3WHz2xtiIPUi",213622,"['j-pop', 'japanese teen pop']","Fujii Kaze",65
"1Z6uN0tVLoKb8RIqHQzdSu",45177,"['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']","Samuli Edelmann",47
"3OENadIf2Kj63MOlZN24yr",997,"[]","Alfons Åberg",50
"2CleFSxMoxkm2RduyMwcrm",150547,"['arabesk', 'classic turkish pop', 'deep turkish pop', 'turkish folk', 'turkish pop']","Zerrin Özer",49
"6RQDTlies3nrNDJwXvbBZT",117666,"['romanian pop']","Otilia",58
"6VPRGmbZ0dupZrbwwEDRRw",1072463,"['axe', 'funk carioca', 'pagode', 'samba paulista', 'sertanejo', 'sertanejo universitario']","Exaltasamba",66
"39zg8fperyt3E9PshiiZ3T",2415,"['bulgarian pop', 'bulgarian rock']","Лили Иванова",22
"61GpNXCcaeUQ72RbwD0S57",92694,"['thai pop']","Ab Normal",37
"3rUSk3kcpl4Nseu1DqFNpJ",9188,"['classic icelandic pop', 'icelandic pop']","KK",33
"0Z5QMrGpGKFXYIOvI11ON1",700,"['hawaiian']","Melveen Leed",27
"5njaPBD9SLbjObNb9wcpSA",12411,"['breton folk', 'spanish folk']","Gwendal",33
"7x3f7c0fBanNlQwpx1255g",253725,"['chanson', 'ye ye']","Françoise Hardy",62
"1JxZsLP7IjppR1QjO0BwRx",3096,"['c-pop', 'classic cantopop', 'vintage chinese pop']","Wynners",35
"1QycS4bwjkrZ2d5oRdbqNP",1693,"['classic icelandic pop', 'icelandic pop', 'icelandic rock']","SSSól",28
"5VQCk9RiLwri99OgOT34kq",856415,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']","Vilma Palma e Vampiros",66
"0pgvlX0BkfmeirXTDiNmya",912083,"['corrido', 'latin hip hop', 'norteno', 'regional mexican']","Los Inquietos Del Norte",68
"6nLkWu5DSXItXcB6q2ISTO",12677,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz quartet']","Gerry Mulligan Quartet",38
"35m8HjyHmGQxAKfIBVHZpF",94112,"['kavkaz', 'russian hip hop', 'russian reggae']","Endspiel",54
"1C3guep1CayLvcFFadeQBt",34400,"['classic finnish pop', 'classic finnish rock', 'finnish pop', 'iskelma', 'suomi rock']","Vesa-Matti Loiri",43
"5YxQiKjbGJ3GnJvuxWmutq",95,"[]","Anushka",15
"2ZRiDEplNEZDgPBziiFEmk",121744,"['israeli hip hop', 'israeli pop']","Stephane Legar",50
"6TOmOuOMxHjuPFnb2tMphO",108,"['laiko']","Notis Christodoulou",20
"2KL7KDeEPo4rOiM94NaWrq",1960,"['rhythm and blues']","The Swallows",26
"10JL3Itycb70lP4ZIA6qjp",6044,"['polish alternative rock']","Muniek Staszczyk",41
"2KisNXWizbrJVoif4Lt2u5",48146,"['australian alternative rock', 'australian rock']","Boom Crash Opera",46
"6LuN9FCkKOj5PcnpouEgny",13728298,"['alternative r&b', 'pop']","Khalid",92
"7AvEVZeIPTqRE7y4QFk09A",34284,"['french rock']","TRUST",44
"6ModsWtBph2rE6zCTVxvZt",916942,"['latin pop', 'mexican pop']","Maite Perroni",73
"1rylldluHh9z6RiCzLNUsC",25918,"['greek pop', 'laiko']","Panos Kalidis",41
"7za6M9P94wuMsOVCHopTsI",342454,"['alternative r&b', 'escape room', 'uk contemporary r&b']","IAMDDB",60
"7t9Ee452yVH58xneswOHNH",14014,"['slovak pop']","Karol Duchoň",40
"1KkuALrf8T61dUSezl80Y4",60051,"['c-pop', 'chinese indie', 'classic mandopop', 'mandopop', 'taiwan singer-songwriter']","Bobby Chen",45
"17zW3nFdPANLhIggOmdyyI",3094,"[]","Picaflor De Los Andes",34
"74HomvqoUecDcUPRespyqg",86300,"['danish hip hop', 'danish pop']","Suspekt",56
"5v8jlSmAQfrkTjAlpUfWtu",313962,"['adult standards', 'brill building pop', 'easy listening', 'lounge']","Perry Como",60
"1gJVuXPiCWhi6LkWj743e8",1967,"['classical horn', 'historic classical performance']","Dennis Brain",19
"2Os2iuSFq5TdQgcRIMeT92",265,"['bulgarian electronic']","5prite",11
"7Ddov9nbJDbpgzvBVb7cU1",775160,"['arab pop', 'syrian pop']","George Wassouf",47
"65E4OmwSUduwJYScpekhMs",410,"['classic icelandic pop']","Sléttuúlfarnir",15
"7LYURzM2pMACie9bdxYU1V",3,"[]","The Cotton Candy Blues Band",0
"3aHX5zaKur1WauFUZkQvyo",15,"['classical tenor']","Juan Oncina",4
"3RAbJYTn9Pu14uRup05wD1",1391,"['cumbia']","Verónica Rey",21
"6TKCRNzgCgBwuKoAUhJOqL",4837,"['lithuanian pop']","Džordana Butkutė",35
"4Xi6LSfFqv26XgP9NKN26U",846804,"['grime', 'uk hip hop', 'ukg revival']","AJ Tracey",77
"7kwEvDE8e7EBGKh5bLczqQ",369080,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']","Anthem Lights",64
"5XKiyTF9vhy9Ebw949J89m",5540,"['axe']","Raça Pura",31
"6xSBLNQa1A3iOSNVbxqLbC",8081,"['melodic hard rock']","Jimi Jamison",38
"7qXzy6c5RWT0XlVQcOBIDG",2078742,"['german pop']","Mark Forster",70
"6xTk3EK5T9UzudENVvu9YB",654247,"['punk', 'rap rock', 'ska', 'ska punk', 'skate punk']","Rancid",63
"7r8RF1tN2A4CiGEplkp1oP",1823740,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']","Ginuwine",68
"6ASri4ePR7RlsvIQgWPJpS",1102715,"['melodic rap', 'pop rap']","iann dior",87
"1eNkUXHPaXyuyC8NAgzykK",1359368,"['funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']","Jodeci",60
"2KLd63rASWHMFH1jDp6Uoz",6018,"['romanian rock']","Ca$$A Loco",21
"7yg3a0iofcQ5EO7IQvlAHs",2345,"['kompa']","Dixie Band",17
"0VIppPmtdJ82EsAkSGANZN",70,"['vintage country folk']","Reverend J.M. Gates",1
"3deGGTZLEwwZ6ik9Fv1kVn",11873,"[]","Ramcharan",28
"1L8P0focMerZcfKibETMRr",1087,"['ecm-style jazz', 'jazz drums']","Edward Vesala",14
"5UvKWyNuDs0kUuXGv75Q1d",539,"['kundiman']","Pedro Concepcion",20
"30mNTnmvPn3HwXA5dW1Iza",213825,"['dutch pop', 'dutch rock']","Racoon",64
"15jBNfRUPUgdZOTSaNoF5l",129590,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']","Buddy Holly & The Crickets",48
"2kXJ68O899XvWOBdpzlXgs",87362,"['avant-garde', 'classical', 'late romantic era', 'russian romanticism']","Nikolai Rimsky-Korsakov",53
"1aMwYLdBySY9RoHRRcdJhx",9055,"['thai teen pop']","3.2.1",34
"2HtEBtekn0bXogyogD3PTr",1144574,"['axe', 'pagode', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","Victor & Leo",64
"4kFDUmta3ihdpLBVLh1Vhw",266226,"['axe', 'brazilian reggae']","Edson Gomes",52
"0Ty63ceoRnnJKVEYP0VQpk",2147662,"['permanent wave', 'soft rock', 'sophisti-pop']","Sting",75
"2xt7FjpoX6FLx7KbZjjVIL",287,"[]","Trasko",8
"6JhWoD4lxBqIkSYfhrWMDx",38600,"['pop quebecois']","Marc Dupré",45
"5r0xeBSRKRJ5Dm63XzTZhE",39064,"['c-pop', 'cantopop']","Endy Chow",52
"7hxJ7osu5ELi0SVSvgUjQN",2116,"['cool jazz', 'jazz trumpet', 'space age pop']","Shorty Rogers",26
"2nWeWWPZdfKgwKfFIihRls",7188,"['choro', 'violao', 'violao classico']","Marco Pereira",33
"3Pc0Gebx1aAAJlZh3zysmI",66202,"['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol', 'rock nacional']","Emmanuel Horvilleur",51
"5gxynDEKwNDgxGJmJjZyte",671319,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']","Steve Winwood",66
"0HNFg6mSgz7WLcN74CI3oT",44363,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock nacional']","Ricardo Iorio",42
"6UKz2oYWzE0ZBnciztCown",237193,"['bossa nova', 'mpb', 'pagode', 'samba', 'umbanda', 'velha guarda']","Clara Nunes",55
"2hpPSRCFwK2dKOMqW4M95u",11826,"['lithuanian pop']","Vidas Bareikis",33
"00w9sdZ78mWArooTmiSTld",206356,"['classic italian pop', 'europop', 'italian adult pop']","Umberto Tozzi",61
"0bvRYuXRvd14RYEE7c0PRW",32822,"['dub', 'dub poetry', 'reggae', 'roots reggae', 'ska']","Linton Kwesi Johnson",45
"7A0dBf6Uyh5G1rW7Rh84Dt",290861,"['grupera', 'gruperas inmortales']","Grupo Libra",59
"6lN1aq3WnZFdjrDKkjaB1Y",2790,"['c-pop', 'classic cantopop', 'vintage chinese pop']","陳秋霞",25
"4E47TYWiRJJgmZZoOlqvq2",546,"[]","Mamlê",11
"5WpHJJKKIF62r8hJfWUwID",5143,"['american folk revival']","Chad Mitchell Trio",21
"2s79xe5F6eUQkjwjww27Fh",254874,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']","ABC",55
"1c70yCa8sRgIiQxl3HOEFo",423974,"['atl hip hop', 'girl group', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","Cherish",52
"0PykiHCcDsMPRV7s67qZ1B",241600,"['filmi', 'tamil pop']","Tippu",57
"4kCZ5nyurc9eIqLJfUcW0Y",11709,"[]","Anonymous",58
"7CL2eIopOvUqcfccTDeLB7",24062,"['irish country']","Marty Mone",48
"2pvPkEAN9xSrDrIVUOxWMB",50941,"['classic country pop', 'nashville sound']","Dottie West",42
"2JT5ZWU42A5WIjBh3Y9DKU",53,"[]","Milton Katims",40
"6Ip8FS7vWT1uKkJSweANQK",1277325,"['uk hip hop']","Dave",77
"3zkkrMSBLHuTKMI6I3fDWi",606717,"['brazilian punk', 'brazilian rock', 'rock nacional brasileiro']","Ultraje a Rigor",52
"7FcqIPY9r3KW12E6DYqU0V",3200,"['classic colombian pop', 'musica andina colombiana']","Hermanos Martínez",24
"1kDkngnlkzPfOHdQem3OmT",652,"[]","Uğur Yücel",36
"4mPTjkSHW0uBd38ywa3fAH",278,"[]","夢飛船",6
"57hYuUFQFObppHdNNcLe6E",3073,"['classic turkish pop']","Şecaattin Tanyerli",19
"64QyovVX9JrZge4JsNbPw8",408,"[]","Meenakshi",25
"1KkxhkAxElEQEkMofX1qb3",989,"['classic schlager']","Paola",31
"1SyKki7JI1AZNKwgNMkn25",4625,"[]","Sachet-Parampara",65
"05YXDJuviChki9rwRNWq55",91572,"['classic israeli pop', 'israeli rock']","Matti Caspi",44
"6tj3rGjkpJ3Zw2tDOMnzGZ",24774,"['african rock', 'afrikaans', 'south african alternative', 'south african pop']","Koos Kombuis",28
"7puWXcCM8Li3HnKrxc1bEH",444583,"['filmi', 'tollywood']","Chakri",41
"4s8oMU3tkFEnJ3nbXAuEt7",145,"[]","Errol Flynn",2
"07N5hTxdi3rA5cyaf469Ly",2647,"['brazilian reggae']","Circuito Reggae",51
"5gVbjDv4YUfGNMrXisoCdY",219,"[]","Hesen Zîrek",9
"7oSBz5O5GYv8Vh4nx8uMHQ",20038,"['sertanejo tradicional']","Cascatinha & Inhana",33
"6ROpkOxyzXCMzyaoI1kEXx",25791,"['cumbia ecuatoriana', 'ecuadorian pop']","Gerardo Morán",44
"0MK8l3nURwwQIjafvXoJJt",768579,"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']","ASIAN KUNG-FU GENERATION",65
"57uWnv67tvDbc2QIXt1L62",6712,"['classic malaysian pop', 'rock kapak']","Sanisah Huri",32
"0QzZLY6jZif9KbXnxaLIUV",1615,"['british modern classical', 'early modern classical', 'impressionism', 'post-romantic era']","John Ireland",28
"4P0aDjtJ22Xaa0WyKwb3GP",4788,"['classic finnish pop', 'classic finnish rock', 'classic iskelma', 'vintage finnish jazz']","Laila Kinnunen",28
"6viLLEXE8t1R5wBFpCuDu2",833,"['synthpop']","Figures On A Beach",16
"5wz4t7dDk9fxE2cqpkLWrY",944,"[]","Halberg - Larsen",35
"6nqh6VtIRmLWvtv6suXdiq",20865,"['cumbia pop', 'cumbia uruguaya', 'plena uruguaya']","Mariano Bermudez",42
"4Y2cX4q4jApCCB5ML0VBMD",95,"[]","Тодор Колев",7
"3RtYGOjVFD0ojuED5NAElX",43,"['detskie rasskazy']","Вера Марецкая",6
"3hGd9IuUvdySvsuOQQvo29",275,"['classical bass']","Spiro Malas",22
"1YuNQvsvOsMBm0ahbxB8qM",128510,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']","Orjan Nilsen",52
"3ipn9JLAPI5GUEo4y4jcoi",2123243,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Ludacris",80
"3X3CDmqUO8AZvV8WyqiaT6",66,"['nordic orchestra']","Kuopio Symphony Orchestra",16
"4vOycwLXdkMMzpZW04VW5m",754420,"['latin', 'salsa', 'salsa puertorriquena', 'tropical']","Tito Nieves",63
"3MdG05syQeRYPPcClLaUGl",1267424,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']","Diana Ross",71
"7qMU11EGOWoOFrHlrHpbLd",193291,"['turkish folk', 'turkish jazz', 'turkish pop']","Müzeyyen Senar",51
"2h9Le5fFbEHA4MxBBxYNw1",1429,"['swedish pop punk', 'swedish punk', 'swedish reggae']","Rasta Hunden",20
"2uNpV18izVIP7DNusoWbT5",21139,"['motown', 'northern soul']","Bobby Hebb",53
"3rR2DhQuqHHII4kaSS0bDD",2350,"[]","Los de Ramon",20
"1kvvEkC7PQfgfqtCi9YQau",74019,"['c-pop', 'classic mandopop', 'mandopop']","Gigi Leung",48
"61YHPtwv3WNByXbiX8cYFF",213838,"['russian alt pop', 'russian pop']","Grechka",53
"0d2A861NEFqVpEogrYewVJ",41259,"['cuarteto']","Miguel Alejandro",46
"3KStkKJtRlpnrkmtbrHRSC",35,"['classical contralto']","Norma Procter",9
"2OVFX90h8lDzPZ5L5Mu0Vz",26070,"['classic greek pop', 'classic greek rock', 'greek indie', 'laiko']","Haris & Panos Katsimihas",38
"5d0bEn2xHaHZrXAnFDZaFL",5000,"['arab electronic', 'progressive uplifting trance']","Fady x Mina",33
"2e3fdJ9ezTUu9Yj9f7XU08",106552,"['czech folk', 'czech pop', 'czech rock']","DIVOKEJ BILL",53
"0uPfErG0KkEmtYg4y3O7LC",569,"[]","Sounds Orchestral",21
"6JigcebfXFm692mmnDVDFO",905,"['orchestral performance']","Alexander Lazarev",34
"7LQvdXwpG6UAYibDhZF4B7",1510,"['hawaiian']","Darlene Ahuna",24
"4bCGs1M7PyTfQFtxvRvUom",67406,"['classic norwegian pop', 'danseband', 'norwegian folk rock', 'norwegian pop', 'norwegian rock', 'trondersk musikk']","D.D.E.",51
"3YXV0Ed1NtUyaR9WJF2JID",27836,"[]","Chili Fernandez",51
"528t5c0zyuG9beehtth4Za",143780,"['emo', 'pop punk', 'post-hardcore', 'screamo']","Finch",50
"29depPcBWPGMjwZeqJHbQi",137,"[]","Silver Condor",11
"2tbvDi9eXf9XXp06LupkED",30543,"['eurodance', 'europop']","Alice DJ",63
"5EgEUxXi9uTYYN4cQwmLPy",64702,"['classic israeli pop', 'israeli pop', 'israeli rock']","Girafot",44
"1kDGbuxWknIKx4FlgWxiSp",713838,"['alternative pop rock', 'modern alternative rock', 'modern rock', 'rock']","Nothing But Thieves",70
"5ghZWrBVU0po9pDDUqdmYj",1325,"[]","Legión Española",28
"3CNUeW9E4JY6i8BsOFcG0r",291,"[]","JMP",33
"2dSWXwLgHi3PrwT9l1CKDq",745,"[]","Kj",27
"6uvq6FeVsmhOWfJHxVNeBL",63642,"['classic country pop', 'honky tonk', 'traditional country']","Faron Young",49
"2jcz5mGopKYAot8tmH8pig",758,"['cosmic american', 'psychedelic folk rock']","Bill Wilson",24
"6N3Zu13wSrLNDhSkWP20aP",9,"[]","The Liverpool Philharmonic Orchestra",2
"2yEwvVSSSUkcLeSTNyHKh8",1986223,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']","TOOL",74
"2sdP2pb74y3kf44RxZwaCb",5430,"['carnaval']","Arjon Oostrom",49
"2uBvUn81eDTi3tpoDOzvHm",1,"[]","Doris Day with Male Quartet and Orchestra",0
"19KwjzvIL92r29IINtlPNP",612316,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","Scarface",61
"7vwpGdC4NswrFH2szqnzy3",7173,"['classic belgian pop']","Bart Kaell",34
"0RpddSzUHfncUWNJXKOsjy",1017511,"['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']","Neon Trees",73
"4XXfhoWXcfQol6IXKIXclH",25872,"['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']","Lis Sørensen",46
"6uLkfQHZmgpTQDwebead45",1552,"['indonesian city pop']","Dato' Sheila Majid",41
"4dM6NDYSfLcspt8GLoT5aE",677211,"['edm', 'electronic trap']","Hippie Sabotage",77
"1wak0ZG1LUrZPYx8RDTQoD",215175,"['israeli pop']","Noa Kirel",55
"1M1PiPawULb9ZLZ5tYiE82",6570,"[]","Equador",35
"38BGLyGySZ8Ymw5pYS8Zay",3,"[]","Angurbala Devi",0
"4PhdYoQGH8s1xee81dqQOO",2685465,"['brazilian reggae', 'brazilian rock', 'reggae tuga']","Natiruts",72
"5xwYhjMTWJ66BjCvfcc6ii",3899,"['bagpipe marching band', 'traditional scottish folk']","Andy Stewart",31
"4jqmOtAaAmhgv3xsl9k5Mx",76972,"['antideutsche', 'german indie', 'german indie rock', 'german pop', 'german punk rock', 'german rock', 'hamburg indie', 'hamburger schule']","Kettcar",46
"3dzMXO1RxEyQnFemhMIvnc",198475,"['cantautor', 'latin alternative', 'latin rock', 'mexican rock', 'nueva cancion', 'rock en espanol', 'trova', 'trova mexicana']","Fernando Delgadillo",55
"5Zhz9yMdYnBBy6hH2AII46",37616,"['greek pop', 'laiko']","Giorgos Giannias",38
"4r1ZDYKzPt3iIjuq8LbT6X",171557,"['mexican hip hop', 'peruvian hip hop', 'rap underground mexicano']","Aczino",57
"5NDCWHHPCWPJi27puQSJpL",81,"[]","Rajé Shwari",10
"1ZbYvGN9FcTc6aRFm30oxw",8703,"[]","Dathan",54
"5fiYAV2DWASxAUKDq7Gbe9",4852,"['german dance']","Luca Schreiner",60
"5b7OnShG0qlJM7ujj7MdnQ",2323,"['american classical piano', 'classical piano']","André Watts",31
"2Nl6vz4KNIHQjyoOLTadCn",171795,"['russian hip hop', 'russian trap']","Loqiemean",62
"11YLRSsZA3YVuQQtHXKTlz",120704,"['reggaeton', 'reggaeton flow', 'trap latino']","Rafa Pabön",75
"1qBGWp46vgiATN7mfKJd3s",445808,"['bolero', 'pop romantico', 'ranchera']","Nelson Ned",55
"2UocIcNiHj5n4tj1CnBzRq",44467,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'souldies', 'southern soul']","Barbara Lewis",46
"5jAwvs7G0B9VouJRHvFaBm",25363,"['classic colombian pop', 'cumbia', 'folclor colombiano', 'musica llanera', 'musica popular colombiana']","Rómulo Caicedo",28
"5tlNJfV9UIpgnbWmvUEFu7",401619,"['cologne hip hop', 'german reggae', 'reggae fusion']","Gentleman",67
"64Qwp26Lb2beXJzBs0qBpl",5632,"['jazz vibraphone', 'soul jazz']","Dave Pike",31
"4qFxP3qN9GsnZDOkAE6x2m",3637465,"['opm', 'pinoy pop punk']","December Avenue",66
"7KZq6Dnxz9nVtLg45UMGEJ",10508,"['classic portuguese pop', 'fado', 'musica de intervencao']","Paulo de Carvalho",35
"0cxXnDhpgxcMMkKddhORHY",45238,"['classical performance', 'orchestral performance']","Gustavo Dudamel",49
"5vYmBw71RC0kABACDCq4Zi",26290,"['classic city pop', 'japanese jazz', 'shibuya-kei']","Minako Yoshida",42
"1FKfMww5N8dkbyo2sp9nBA",16854,"['bossa nova', 'exotica', 'jazz organ', 'lounge', 'space age pop']","Walter Wanderley",50
"3935feNj3tML4ltt8Mj7GQ",9,"[]","Razia Begum",0
"6WYFvZo9oPFiHYMjEluhG3",570,"['broadway']","Leslie Bricusse",31
"2GCxO4sTKvQjStV4EISW5S",101,"[]","Nikolai Gogol",17
"2oz2pDfTICXF8Zdjg70Wqx",1,"[]","Bezawada Rajaratnam",0
"4SnorrVPGsWyPisNgnhWjj",773,"['barnsagor']","Ture Sventon",30
"0GM7qgcRCORpGnfcN2tCiB",384556,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","Tainy",81
"0hrVe30cEV1RSrsDMYZ388",214,"['classical soprano']","Erna Berger",12
"7N0SBLJFpCyQSsv4MfRJ5d",208014,"['filmi', 'tamil pop']","Swarnalatha",55
"0tWtrXx0eO52k40JMojM0j",52462,"['choro', 'mpb', 'pagode', 'partido alto', 'samba', 'umbanda', 'velha guarda']","Clementina De Jesus",41
"5poEGfCmeFo8HcoNaOLIo0",389,"['salsa international']","La Critica",29
"0FRIWJYklnmsll5M6h4gUL",40268,"['appalachian folk', 'bluegrass', 'country gospel', 'folk', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group']","The Carter Family",44
"7riuyR6fKOhyAMgWW3MLos",3119,"[]","Disco",31
"0YiFUinvikGeTLH7KdDOl1",344,"[]","Linzi Hateley",40
"1owt6WYWjy94FlqNcj1x4U",1697,"['classic thai pop', 'thai instrumental']","Chamras Saewataporn",35
"49XXRf3IT5eeUgAbYeBOmr",2757,"['jazz trio']","Wynton Kelly Trio",37
"124b64p4uSTDhwVSgxSGWV",232,"[]","Itamar Ziegler",38
"2XTff332rrZaE1rBM47Krp",66911,"['german techno', 'trance']","Blank & Jones",60
"1VORulhv2aMemo1kSvxdVX",15384,"['hoerspiel', 'kleine hoerspiel', 'reading']","Michael Ende",56
"5BPQfQJaq5Hx0636gwk4uA",144295,"['francoton', 'french pop']","Sheryfa Luna",48
"7lSEhjNY84UBf5VjpjwoLB",12126,"['rock andaluz', 'spanish invasion']","Los Puntos",34
"0RT9458AUQAWcE4cmYHClB",20548,"['cumbia sonidera']","Grupo Pesadilla",39
"7DUTsWY3RBd64vh8UtgtYA",1630369,"['arabic hip hop', 'francoton', 'french hip hop', 'pop urbaine', 'rap francais']","Lacrim",70
"5FHIw6p4HE35RB4PP76uF6",320,"[]","VV Prassanna",53
"0jdNdfi4vAuVi7a6cPDFBM",634015,"['italian hip hop', 'trap italiana']","Lazza",72
"2UlbXyP5kv74JNAXCNktq0",25764,"['austropop', 'german rock']","Hubert von Goisern und die Alpinkatzen",41
"7rOldyBQnbp9DtBGoKEiwl",2640,"['jazz violin', 'vintage jazz']","Joe Venuti",26
"26n3M4wRETNQgjtppLjdbA",1202,"['folklore boliviano']","Wara",21
"5PbpKlxQE0Ktl5lcNABoFf",342459,"['alternative rock', 'indie pop', 'indie rock', 'modern rock']","Car Seat Headrest",63
"7Ji129xz6VUR4akB2xMcYQ",25,"[]","Marcel Sabiani",31
"1ackvl3u4MGoNLEAiNjvgY",2867,"['salsa puertorriquena']","Johnny Ray Salsa Con Clase",31
"7DCIJOYaG1Yj8uVlR4QGlu",11397,"['cowboy western', 'western swing']","Tex Williams",33
"5moJNCJeiNwuQAhDLJXULs",130702,"['brit funk', 'jazz funk', 'modern funk', 'neo soul']","Incognito",54
"1SG96KWhgaZlnLZO18KUHA",108171,"['pop romantico']","Manolo Galvan",46
"78jG8Y0sek0gP9WpBuludG",1884,"['traditional bluegrass']","Joe Maphis",20
"5llr3wJl6JrJoHSJAR804R",152957,"['galician rock', 'punk urbano', 'rock en espanol', 'spanish metal', 'spanish punk']","Barricada",53
"7n2Ycct7Beij7Dj7meI4X0",8676701,"['k-pop', 'k-pop girl group']","TWICE",83
"2ayNSoKPCRAfjp6hQ76hRu",3247982,"['latin', 'latin pop', 'pop reggaeton', 'pop venezolano', 'reggaeton', 'trap latino', 'tropical']","Nacho",71
"0XNa1vTidXlvJ2gHSsRi4A",2018049,"['alternative rock', 'dance rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']","Franz Ferdinand",69
"06u187az5ps4QsoZHMN8DJ",1339,"['dancehall', 'riddim']","Erup",38
"770Q2Y2Hodnbyv5zyHGA22",6839,"['c-pop', 'classic cantopop', 'vintage chinese pop']","許冠英",26
"2sDv6lXibqf1GUGErcZ9EF",1919,"[]","Venom One",23
"3THMgU4KdL7LlO5TEREs2g",499434,"['country', 'country road', 'country rock', 'oklahoma country', 'redneck']","Joe Diffie",63
"4Ywh9pbU77w4Pg1fPjbHoP",39,"[]","Ulla Tapaninen",16
"13RyzxCXGKYrewc2VdfXJO",156,"[]","Dj Phat Cat",12
"1dsexYxOUtGE58cWms3l4V",62,"[]","Zito Righi",18
"6PbZObu8NuIhiU6L0OzkZN",51445,"['bolero', 'classic venezuelan pop', 'pop romantico']","Felipe Pirela",41
"5Z1XZyEFY0dewG8faEIiEx",301463,"['cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing', 'vocal jazz']","Django Reinhardt",59
"674TqX6581VEbWnsUcmo1L",78449,"['russian dance pop', 'russian pop', 'ukrainian pop']","Irina Dubtsova",45
"1mFX1QlezK1lNPKQJkhwWb",1071401,"['boy band', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']","New Edition",59
"6YrXP3uxNWpENU4zWRUSVx",53552,"['croatian pop', 'croatian rock', 'yugoslav rock']","Bijelo Dugme",49
"6uothxMWeLWIhsGeF7cyo4",1502977,"['celtic', 'middle earth']","Enya",75
"49oJKbmD3pnF9uynkJUWxU",14978,"['french pop']","Guillaume Grand",42
"44WoJUwIWiFbhiowz9B6Bx",22412,"['classic schlager', 'classic uk pop']","Les Humphries Singers",44
"5SAoKrnGj0ih1pnEUKpx10",322,"[]","Deem",13
"5DFhOFbW79mAo0lpA9Vuua",8285,"['bhajan']","Lakhbir Singh Lakkha",42
"6UiKsUgtAln70UBaxexEM8",6,"[]","Larry",8
"3LJ9METXm9NVVYPNR5m8mJ",530,"['barnmusik']","Elever ur Täby Musikklasser",24
"19d38RfazeKptxpVl54nte",1,"[]","Tanis Lugo",2
"3YXpTiyVmYCfANOlnWv6vr",1048319,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","Trebol Clan",60
"69UypehHabb68utzfjAVlV",1052874,"['latin', 'latin pop', 'puerto rican pop', 'tropical']","Kany Garcia",70
"79OSA519ScnPY0MVDpu8ZV",1615,"[]","Avery Storm",58
"2mm49T0GuMp0ZZIeHJKNaH",12007,"['j-reggae']","Mighty Jam Rock",29
"5kCtqFosYREWHgWcpsgeAr",19020,"['entehno', 'greek indie']","Thanos Mikroutsikos",37
"4o6Ia4RtdrFTcqYNqy4GZC",989,"['norwegian gospel']","Børud-Gjengen",25
