CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
18037857,VEHICLE STOLEN,07/05/2018 12:00:00 AM,16:00,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:09 AM,"2100 OREGON ST
Berkeley, CA
(37.857637, -122.266803)",2100 OREGON ST,Berkeley,CA
18020761,DISTURBANCE,04/11/2018 12:00:00 AM,09:09,DISORDERLY CONDUCT,3,09/06/2018 03:30:12 AM,"1800 BERKELEY WAY
Berkeley, CA
(37.872166, -122.275372)",1800 BERKELEY WAY,Berkeley,CA
18015343,BURGLARY AUTO,03/15/2018 12:00:00 AM,14:15,BURGLARY - VEHICLE,4,09/06/2018 03:30:08 AM,"2300 FOURTH ST
Berkeley, CA
(37.862817, -122.298359)",2300 FOURTH ST,Berkeley,CA
18017942,ASSAULT/BATTERY MISD.,03/28/2018 12:00:00 AM,10:04,ASSAULT,3,09/06/2018 03:30:08 AM,"WALNUT STREET &amp; VINE ST
Berkeley, CA
(37.880376, -122.268183)",WALNUT STREET & VINE ST,Berkeley,CA
18028928,BURGLARY AUTO,05/20/2018 12:00:00 AM,23:00,BURGLARY - VEHICLE,0,09/06/2018 03:30:13 AM,"2400 CEDAR ST
Berkeley, CA
(37.87923, -122.262834)",2400 CEDAR ST,Berkeley,CA
18025721,THEFT MISD. (UNDER $950),05/05/2018 12:00:00 AM,02:00,LARCENY,6,09/06/2018 03:30:13 AM,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA
18090662,THEFT MISD. (UNDER $950),04/17/2018 12:00:00 AM,07:30,LARCENY,2,09/06/2018 03:30:12 AM,"2100 ESSEX ST
Berkeley, CA
(37.853861, -122.26598)",2100 ESSEX ST,Berkeley,CA
18041619,THEFT MISD. (UNDER $950),06/25/2018 12:00:00 AM,12:00,LARCENY,1,09/06/2018 03:30:10 AM,"800 GRAYSON ST
Berkeley, CA
(37.854985, -122.293982)",800 GRAYSON ST,Berkeley,CA
18029102,DISTURBANCE,05/22/2018 12:00:00 AM,08:00,DISORDERLY CONDUCT,2,09/06/2018 03:30:13 AM,"2300 MCKINLEY AVE
Berkeley, CA
(37.866842, -122.27366)",2300 MCKINLEY AVE,Berkeley,CA
18027817,THEFT MISD. (UNDER $950),05/14/2018 12:00:00 AM,22:52,LARCENY,1,09/06/2018 03:30:13 AM,"2100 UNIVERSITY AVE
Berkeley, CA
(37.872175, -122.267835)",2100 UNIVERSITY AVE,Berkeley,CA
18045680,ASSAULT/BATTERY MISD.,08/14/2018 12:00:00 AM,13:02,ASSAULT,2,09/06/2018 03:30:10 AM,"1600 SECOND ST
Berkeley, CA
(37.872599, -122.303889)",1600 SECOND ST,Berkeley,CA
18032305,IDENTITY THEFT,06/07/2018 12:00:00 AM,12:53,FRAUD,4,09/06/2018 03:30:13 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AVE,Berkeley,CA
18014818,IDENTITY THEFT,03/12/2018 12:00:00 AM,08:00,FRAUD,1,09/06/2018 03:30:08 AM,"1500 WOOLSEY ST
Berkeley, CA
(37.85062, -122.278313)",1500 WOOLSEY ST,Berkeley,CA
18090757,BURGLARY AUTO,05/07/2018 12:00:00 AM,01:30,BURGLARY - VEHICLE,1,09/06/2018 03:30:13 AM,"2200 PARKER ST
Berkeley, CA
(37.862491, -122.2646)",2200 PARKER ST,Berkeley,CA
18014020,THEFT MISD. (UNDER $950),03/09/2018 12:00:00 AM,09:42,LARCENY,5,09/06/2018 03:30:08 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
18031145,VEHICLE STOLEN,05/27/2018 12:00:00 AM,07:00,MOTOR VEHICLE THEFT,0,09/06/2018 03:30:13 AM,"2700 BENVENUE AVE
Berkeley, CA
(37.861591, -122.254736)",2700 BENVENUE AVE,Berkeley,CA
18025488,VANDALISM,05/04/2018 12:00:00 AM,03:16,VANDALISM,5,09/06/2018 03:30:13 AM,"1700 ALCATRAZ AVE
Berkeley, CA
(37.848453, -122.273607)",1700 ALCATRAZ AVE,Berkeley,CA
18041412,THEFT MISD. (UNDER $950),07/23/2018 12:00:00 AM,11:00,LARCENY,1,09/06/2018 03:30:09 AM,"2100 OXFORD ST
Berkeley, CA
(37.87091, -122.265993)",2100 OXFORD ST,Berkeley,CA
18024288,BURGLARY AUTO,04/27/2018 12:00:00 AM,20:00,BURGLARY - VEHICLE,5,09/06/2018 03:30:12 AM,"2200 EUNICE ST
Berkeley, CA
(37.885934, -122.267691)",2200 EUNICE ST,Berkeley,CA
18039672,BURGLARY RESIDENTIAL,04/14/2018 12:00:00 AM,21:34,BURGLARY - RESIDENTIAL,6,09/06/2018 03:30:13 AM,"2200 WARD ST
Berkeley, CA
(37.8598, -122.264351)",2200 WARD ST,Berkeley,CA
18045840,DISTURBANCE,08/15/2018 12:00:00 AM,10:30,DISORDERLY CONDUCT,3,09/06/2018 03:30:10 AM,"CORNELL AVENUE &amp; VIRGINIA ST
Berkeley, CA
(37.873794, -122.290873)",CORNELL AVENUE & VIRGINIA ST,Berkeley,CA
18030477,DISTURBANCE,05/29/2018 12:00:00 AM,12:00,DISORDERLY CONDUCT,2,09/06/2018 03:30:13 AM,"1100 UNIVERSITY AVE
Berkeley, CA
(37.869067, -122.292043)",1100 UNIVERSITY AVE,Berkeley,CA
18091137,BURGLARY AUTO,07/13/2018 12:00:00 AM,02:00,BURGLARY - VEHICLE,5,09/06/2018 03:30:09 AM,"1400 NINTH ST
Berkeley, CA
(37.878274, -122.297556)",1400 NINTH ST,Berkeley,CA
18091149,BURGLARY AUTO,07/10/2018 12:00:00 AM,15:00,BURGLARY - VEHICLE,2,09/06/2018 03:30:09 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA
18038059,BURGLARY AUTO,07/06/2018 12:00:00 AM,15:30,BURGLARY - VEHICLE,5,09/06/2018 03:30:13 AM,"2100 FOURTH ST
Berkeley, CA
(37.866253, -122.299483)",2100 FOURTH ST,Berkeley,CA
18013898,DISTURBANCE,03/08/2018 12:00:00 AM,18:30,DISORDERLY CONDUCT,4,09/06/2018 03:30:08 AM,"1700 CURTIS ST
Berkeley, CA
(37.873908, -122.290025)",1700 CURTIS ST,Berkeley,CA
18022243,ASSAULT/BATTERY MISD.,04/18/2018 12:00:00 AM,16:10,ASSAULT,3,09/06/2018 03:30:12 AM,"FIFTH STREET &amp; HARRISON ST
Berkeley, CA
(37.880922, -122.303115)",FIFTH STREET & HARRISON ST,Berkeley,CA
18036453,DISTURBANCE,06/27/2018 12:00:00 AM,17:00,DISORDERLY CONDUCT,3,09/06/2018 03:30:13 AM,"1400 NINTH ST
Berkeley, CA
(37.878274, -122.297556)",1400 NINTH ST,Berkeley,CA
18024182,ROBBERY,04/27/2018 12:00:00 AM,23:02,ROBBERY,5,09/06/2018 03:30:12 AM,"2900 FOREST AVE
Berkeley, CA
(37.861664, -122.24876)",2900 FOREST AVE,Berkeley,CA
18090619,BURGLARY AUTO,04/06/2018 12:00:00 AM,14:00,BURGLARY - VEHICLE,5,09/06/2018 03:30:12 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA
18034861,DISTURBANCE,06/20/2018 12:00:00 AM,17:55,DISORDERLY CONDUCT,3,09/06/2018 03:30:13 AM,"1500 POSEN AVE
Berkeley, CA
(37.883608, -122.285672)",1500 POSEN AVE,Berkeley,CA
18015091,THEFT MISD. (UNDER $950),03/14/2018 12:00:00 AM,14:26,LARCENY,3,09/06/2018 03:30:08 AM,"2800 ADELINE ST
Berkeley, CA
(37.858116, -122.268002)",2800 ADELINE ST,Berkeley,CA
18017639,BRANDISHING,03/26/2018 12:00:00 AM,13:15,WEAPONS OFFENSE,1,09/06/2018 03:30:08 AM,"1800 UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AVE,Berkeley,CA
18026476,BURGLARY RESIDENTIAL,05/07/2018 12:00:00 AM,00:01,BURGLARY - RESIDENTIAL,1,09/06/2018 03:30:13 AM,"2400 FULTON ST
Berkeley, CA
(37.866037, -122.265618)",2400 FULTON ST,Berkeley,CA
18024823,THEFT MISD. (UNDER $950),04/30/2018 12:00:00 AM,22:00,LARCENY,1,09/06/2018 03:30:12 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
18026989,DISTURBANCE,05/11/2018 12:00:00 AM,09:30,DISORDERLY CONDUCT,5,09/06/2018 03:30:13 AM,"800 PAGE ST
Berkeley, CA
(37.876186, -122.30158)",800 PAGE ST,Berkeley,CA
18017797,BURGLARY RESIDENTIAL,03/25/2018 12:00:00 AM,10:00,BURGLARY - RESIDENTIAL,0,09/06/2018 03:30:08 AM,"2500 HILLEGASS AVE
Berkeley, CA
(37.865149, -122.256487)",2500 HILLEGASS AVE,Berkeley,CA
18090879,THEFT MISD. (UNDER $950),05/17/2018 12:00:00 AM,09:25,LARCENY,4,09/06/2018 03:30:13 AM,"2500 COLLEGE AVE
Berkeley, CA
(37.865711, -122.25389)",2500 COLLEGE AVE,Berkeley,CA
18033405,FRAUD/FORGERY,06/13/2018 12:00:00 AM,07:51,FRAUD,3,09/06/2018 03:30:13 AM,"30 AVIS
Berkeley, CA
(37.899952, -122.27672)",30 AVIS,Berkeley,CA
18025169,VEHICLE STOLEN,04/29/2018 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,0,09/06/2018 03:30:13 AM,"2000 ASHBY AVE
Berkeley, CA
(37.85491, -122.268666)",2000 ASHBY AVE,Berkeley,CA
18015156,VANDALISM,03/14/2018 12:00:00 AM,09:00,VANDALISM,3,09/06/2018 03:30:08 AM,"1500 WARD ST
Berkeley, CA
(37.857856, -122.279721)",1500 WARD ST,Berkeley,CA
18090967,BURGLARY AUTO,06/15/2018 12:00:00 AM,23:30,BURGLARY - VEHICLE,5,09/06/2018 03:30:13 AM,"1700 FRANKLIN ST
Berkeley, CA
(37.874427, -122.285938)",1700 FRANKLIN ST,Berkeley,CA
18045377,THEFT MISD. (UNDER $950),08/12/2018 12:00:00 AM,20:30,LARCENY,0,09/06/2018 03:30:11 AM,"2000 DURANT AVE
Berkeley, CA
(37.866426, -122.269762)",2000 DURANT AVE,Berkeley,CA
18090623,THEFT MISD. (UNDER $950),04/08/2018 12:00:00 AM,17:00,LARCENY,0,09/06/2018 03:30:12 AM,"2500 LE CONTE AVE
Berkeley, CA
(37.876965, -122.260544)",2500 LE CONTE AVE,Berkeley,CA
18090768,THEFT MISD. (UNDER $950),05/07/2018 12:00:00 AM,14:55,LARCENY,1,09/06/2018 03:30:13 AM,"1500 PRINCE ST
Berkeley, CA
(37.851503, -122.278518)",1500 PRINCE ST,Berkeley,CA
18034436,THEFT FROM AUTO,06/18/2018 12:00:00 AM,02:00,LARCENY - FROM VEHICLE,1,09/06/2018 03:30:13 AM,"3400 ADELINE ST
Berkeley, CA
(37.846403, -122.272815)",3400 ADELINE ST,Berkeley,CA
18036283,THEFT MISD. (UNDER $950),06/27/2018 12:00:00 AM,18:11,LARCENY,3,09/06/2018 03:30:13 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
18091107,BURGLARY AUTO,07/09/2018 12:00:00 AM,10:25,BURGLARY - VEHICLE,1,09/06/2018 03:30:09 AM,"200 ROANOKE RD
Berkeley, CA
",200 ROANOKE RD,Berkeley,CA
18091094,THEFT MISD. (UNDER $950),07/05/2018 12:00:00 AM,17:00,LARCENY,4,09/06/2018 03:30:09 AM,"1600 EUCLID AVE
Berkeley, CA
(37.879226, -122.260975)",1600 EUCLID AVE,Berkeley,CA
18090900,THEFT FELONY (OVER $950),05/26/2018 12:00:00 AM,08:30,LARCENY,6,09/06/2018 03:30:13 AM,"1900 HASTE ST
Berkeley, CA
(37.864258, -122.272202)",1900 HASTE ST,Berkeley,CA
18090835,BURGLARY AUTO,05/20/2018 12:00:00 AM,16:15,BURGLARY - VEHICLE,0,09/06/2018 03:30:13 AM,"2300 FOURTH ST
Berkeley, CA
(37.862817, -122.298359)",2300 FOURTH ST,Berkeley,CA
18034775,VEHICLE STOLEN,06/19/2018 12:00:00 AM,22:00,MOTOR VEHICLE THEFT,2,09/06/2018 03:30:13 AM,"1200 CURTIS ST
Berkeley, CA
(37.882957, -122.289458)",1200 CURTIS ST,Berkeley,CA
18090555,VANDALISM,03/26/2018 12:00:00 AM,21:00,VANDALISM,1,09/06/2018 03:30:11 AM,"1200 ROSE ST
Berkeley, CA
(37.876615, -122.291393)",1200 ROSE ST,Berkeley,CA
18036362,BURGLARY COMMERCIAL,06/28/2018 12:00:00 AM,05:09,BURGLARY - COMMERCIAL,4,09/06/2018 03:30:13 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
18091270,BURGLARY AUTO,08/06/2018 12:00:00 AM,20:00,BURGLARY - VEHICLE,1,09/06/2018 03:30:10 AM,"DWIGHT WAY &amp; SIXTH ST
Berkeley, CA
(37.859979, -122.295077)",DWIGHT WAY & SIXTH ST,Berkeley,CA
18091019,BURGLARY AUTO,06/26/2018 12:00:00 AM,21:30,BURGLARY - VEHICLE,2,09/06/2018 03:30:13 AM,"2100 KITTREDGE ST
Berkeley, CA
(37.868512, -122.26781)",2100 KITTREDGE ST,Berkeley,CA
18090525,VANDALISM,03/18/2018 12:00:00 AM,08:45,VANDALISM,0,09/06/2018 03:30:11 AM,"700 UNIVERSITY AVE
Berkeley, CA
(37.867307, -122.300468)",700 UNIVERSITY AVE,Berkeley,CA
18019647,ROBBERY,04/05/2018 12:00:00 AM,01:15,ROBBERY,4,09/06/2018 03:30:12 AM,"DWIGHT WAY &amp; ELLSWORTH ST
Berkeley, CA
(37.864535, -122.262993)",DWIGHT WAY & ELLSWORTH ST,Berkeley,CA
18023926,ROBBERY,04/26/2018 12:00:00 AM,16:00,ROBBERY,4,09/06/2018 03:30:12 AM,"PARKER STREET &amp; HILLEGASS AVE
Berkeley, CA
(37.863443, -122.256304)",PARKER STREET & HILLEGASS AVE,Berkeley,CA
18035063,THEFT FELONY (OVER $950),06/21/2018 12:00:00 AM,17:15,LARCENY,4,09/06/2018 03:30:13 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA
18091042,IDENTITY THEFT,06/29/2018 12:00:00 AM,10:08,FRAUD,5,09/06/2018 03:30:13 AM,"2500 REGENT ST
Berkeley, CA
(37.865202, -122.257795)",2500 REGENT ST,Berkeley,CA
18090985,THEFT FELONY (OVER $950),06/17/2018 12:00:00 AM,06:45,LARCENY,0,09/06/2018 03:30:13 AM,"2600 SHASTA RD
Berkeley, CA
(37.883529, -122.259884)",2600 SHASTA RD,Berkeley,CA
18027425,BURGLARY AUTO,05/12/2018 12:00:00 AM,07:00,BURGLARY - VEHICLE,6,09/06/2018 03:30:13 AM,"2900 DWIGHT WAY
Berkeley, CA
(37.865991, -122.249582)",2900 DWIGHT WAY,Berkeley,CA
18090474,THEFT MISD. (UNDER $950),03/08/2018 12:00:00 AM,13:55,LARCENY,4,09/06/2018 03:30:11 AM,"1800 FOURTH ST
Berkeley, CA
(37.869888, -122.300618)",1800 FOURTH ST,Berkeley,CA
18045903,NARCOTICS,08/15/2018 12:00:00 AM,16:27,DRUG VIOLATION,3,09/06/2018 03:30:10 AM,"UNIVERSITY AVENUE &amp; SECOND ST
Berkeley, CA
(37.866981, -122.302083)",UNIVERSITY AVENUE & SECOND ST,Berkeley,CA
18030326,BURGLARY RESIDENTIAL,05/28/2018 12:00:00 AM,07:00,BURGLARY - RESIDENTIAL,1,09/06/2018 03:30:13 AM,"1200 ASHBY AVE
Berkeley, CA
(37.852211, -122.286336)",1200 ASHBY AVE,Berkeley,CA
18027074,BURGLARY RESIDENTIAL,05/11/2018 12:00:00 AM,17:17,BURGLARY - RESIDENTIAL,5,09/06/2018 03:30:13 AM,"1200 CORNELL AVE
Berkeley, CA
(37.882739, -122.293754)",1200 CORNELL AVE,Berkeley,CA
18028236,VANDALISM,05/16/2018 12:00:00 AM,16:00,VANDALISM,3,09/06/2018 03:30:13 AM,"2100 OXFORD ST
Berkeley, CA
(37.87091, -122.265993)",2100 OXFORD ST,Berkeley,CA
18014172,ALCOHOL OFFENSE,03/09/2018 12:00:00 AM,23:20,LIQUOR LAW VIOLATION,5,09/06/2018 03:30:08 AM,"SACRAMENTO STREET &amp; RUSSELL ST
Berkeley, CA
(37.85492, -122.279323)",SACRAMENTO STREET & RUSSELL ST,Berkeley,CA
18014296,DISTURBANCE,03/09/2018 12:00:00 AM,20:00,DISORDERLY CONDUCT,5,09/06/2018 03:30:08 AM,"1900 DWIGHT WAY
Berkeley, CA
(37.863353, -122.272097)",1900 DWIGHT WAY,Berkeley,CA
18032590,VEHICLE RECOVERED,06/08/2018 12:00:00 AM,22:44,RECOVERED VEHICLE,5,09/06/2018 03:30:13 AM,"SECOND STREET &amp; JONES ST
Berkeley, CA
(37.874369, -122.304473)",SECOND STREET & JONES ST,Berkeley,CA
18035842,DOMESTIC VIOLENCE,06/25/2018 12:00:00 AM,15:30,FAMILY OFFENSE,1,09/06/2018 03:30:13 AM,"DELAWARE STREET &amp; SAN PABLO AVE
Berkeley, CA
(37.871689, -122.292898)",DELAWARE STREET & SAN PABLO AVE,Berkeley,CA
18013775,DISTURBANCE,03/08/2018 12:00:00 AM,09:43,DISORDERLY CONDUCT,4,09/06/2018 03:30:08 AM,"1700 UNIVERSITY AVE
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AVE,Berkeley,CA
18037442,THEFT FELONY (OVER $950),07/03/2018 12:00:00 AM,14:54,LARCENY,2,09/06/2018 03:30:09 AM,"700 ASHBY AVE
Berkeley, CA
(37.849376, -122.294952)",700 ASHBY AVE,Berkeley,CA
18042488,THEFT FELONY (OVER $950),07/28/2018 12:00:00 AM,18:19,LARCENY,6,09/06/2018 03:30:10 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA
18032955,THEFT MISD. (UNDER $950),05/01/2018 12:00:00 AM,00:00,LARCENY,2,09/06/2018 03:30:13 AM,"800 BOLIVAR DR
Berkeley, CA
",800 BOLIVAR DR,Berkeley,CA
18018041,ASSAULT/BATTERY MISD.,03/28/2018 12:00:00 AM,16:40,ASSAULT,3,09/06/2018 03:30:08 AM,"1000 UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 UNIVERSITY AVE,Berkeley,CA
18035069,VEHICLE STOLEN,06/21/2018 12:00:00 AM,15:30,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:13 AM,"2600 WEBSTER ST
Berkeley, CA
(37.855824, -122.25502)",2600 WEBSTER ST,Berkeley,CA
18090855,THEFT FELONY (OVER $950),05/24/2018 12:00:00 AM,10:05,LARCENY,4,09/06/2018 03:30:13 AM,"2400 PARKER ST
Berkeley, CA
(37.863072, -122.260352)",2400 PARKER ST,Berkeley,CA
18015774,VEHICLE STOLEN,03/15/2018 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:08 AM,"1000 JONES ST
Berkeley, CA
(37.875963, -122.296521)",1000 JONES ST,Berkeley,CA
18029871,DISTURBANCE,05/25/2018 12:00:00 AM,23:49,DISORDERLY CONDUCT,5,09/06/2018 03:30:13 AM,"1700 UNIVERSITY AVE
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AVE,Berkeley,CA
18024085,DOMESTIC VIOLENCE,04/27/2018 12:00:00 AM,15:15,FAMILY OFFENSE,5,09/06/2018 03:30:12 AM,"NINTH STREET &amp; UNIVERSITY AVE
Berkeley, CA
(37.868591, -122.294393)",NINTH STREET & UNIVERSITY AVE,Berkeley,CA
18018047,FRAUD/FORGERY,03/28/2018 12:00:00 AM,16:35,FRAUD,3,09/06/2018 03:30:11 AM,"2000 SAN PABLO AVE
Berkeley, CA
(37.868815, -122.292131)",2000 SAN PABLO AVE,Berkeley,CA
18038696,ARSON,07/09/2018 12:00:00 AM,22:13,ARSON,1,09/06/2018 03:30:09 AM,"2100 UNIVERSITY AVE
Berkeley, CA
(37.872175, -122.267835)",2100 UNIVERSITY AVE,Berkeley,CA
18035840,THEFT MISD. (UNDER $950),06/25/2018 12:00:00 AM,15:30,LARCENY,1,09/06/2018 03:30:13 AM,"1500 SHATTUCK AVE
Berkeley, CA
(37.880227, -122.26936)",1500 SHATTUCK AVE,Berkeley,CA
18045553,MISSING ADULT,08/13/2018 12:00:00 AM,13:00,MISSING PERSON,1,09/06/2018 03:30:10 AM,"2800 SHATTUCK AVE
Berkeley, CA
(37.858525, -122.266906)",2800 SHATTUCK AVE,Berkeley,CA
18033348,ROBBERY,06/12/2018 12:00:00 AM,22:44,ROBBERY,2,09/06/2018 03:30:13 AM,"UNIVERSITY AVENUE &amp; SECOND ST
Berkeley, CA
(37.866981, -122.302083)",UNIVERSITY AVENUE & SECOND ST,Berkeley,CA
18040989,THEFT FELONY (OVER $950),07/20/2018 12:00:00 AM,18:00,LARCENY,5,09/06/2018 03:30:09 AM,"900 DWIGHT WAY
Berkeley, CA
(37.860189, -122.294048)",900 DWIGHT WAY,Berkeley,CA
18091319,THEFT MISD. (UNDER $950),07/14/2018 12:00:00 AM,15:00,LARCENY,6,09/06/2018 03:30:11 AM,"2400 HILGARD AVE
Berkeley, CA
(37.878373, -122.262902)",2400 HILGARD AVE,Berkeley,CA
18016768,VEHICLE STOLEN,03/22/2018 12:00:00 AM,15:33,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:08 AM,"EIGHTH STREET &amp; CHANNING WAY
Berkeley, CA
(37.862184, -122.293517)",EIGHTH STREET & CHANNING WAY,Berkeley,CA
18041210,THEFT MISD. (UNDER $950),07/21/2018 12:00:00 AM,08:07,LARCENY,6,09/06/2018 03:30:09 AM,"1400 UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AVE,Berkeley,CA
18043149,VEHICLE STOLEN,06/21/2018 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:10 AM,"2900 HILLEGASS AVE
Berkeley, CA
(37.858165, -122.255687)",2900 HILLEGASS AVE,Berkeley,CA
18036009,BRANDISHING,06/26/2018 12:00:00 AM,13:25,WEAPONS OFFENSE,2,09/06/2018 03:30:13 AM,"600 BANCROFT WAY
Berkeley, CA
(37.862741, -122.300041)",600 BANCROFT WAY,Berkeley,CA
18014576,BURGLARY COMMERCIAL,03/12/2018 12:00:00 AM,09:34,BURGLARY - COMMERCIAL,1,09/06/2018 03:30:08 AM,"2400 BANCROFT WAY
Berkeley, CA
(37.868447, -122.261268)",2400 BANCROFT WAY,Berkeley,CA
18015514,ASSAULT/BATTERY MISD.,03/16/2018 12:00:00 AM,12:20,ASSAULT,5,09/06/2018 03:30:08 AM,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA
18041947,THEFT MISD. (UNDER $950),07/25/2018 12:00:00 AM,19:50,LARCENY,3,09/06/2018 03:30:09 AM,"1800 UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AVE,Berkeley,CA
18028514,VANDALISM,05/18/2018 12:00:00 AM,21:14,VANDALISM,5,09/06/2018 03:30:13 AM,"2000 ALLSTON WAY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WAY,Berkeley,CA
18016604,VEHICLE STOLEN,03/15/2018 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,4,09/06/2018 03:30:08 AM,"2700 BANCROFT WAY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WAY,Berkeley,CA
18035971,THEFT FROM PERSON,06/26/2018 12:00:00 AM,10:25,LARCENY,2,09/06/2018 03:30:13 AM,"2300 COLLEGE AVE
Berkeley, CA
(37.868957, -122.254552)",2300 COLLEGE AVE,Berkeley,CA
18013888,VANDALISM,03/08/2018 12:00:00 AM,18:27,VANDALISM,4,09/06/2018 03:30:08 AM,"1200 EUCLID AVE
Berkeley, CA
(37.88674, -122.262299)",1200 EUCLID AVE,Berkeley,CA
18019716,THEFT FELONY (OVER $950),04/05/2018 12:00:00 AM,23:43,LARCENY,4,09/06/2018 03:30:12 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AVE,Berkeley,CA
18043950,ARSON,08/05/2018 12:00:00 AM,13:47,ARSON,0,09/06/2018 03:30:10 AM,"BERKELEY WAY &amp; HENRY ST
Berkeley, CA
(37.872831, -122.269636)",BERKELEY WAY & HENRY ST,Berkeley,CA
18023539,MISSING ADULT,03/22/2018 12:00:00 AM,00:00,MISSING PERSON,4,09/06/2018 03:30:12 AM,"0000
Berkeley, CA
",0000 <UNKNOWN>,Berkeley,CA
18030547,THEFT FELONY (OVER $950),05/29/2018 12:00:00 AM,17:26,LARCENY,2,09/06/2018 03:30:13 AM,"1900 FOURTH ST
Berkeley, CA
(37.86825, -122.300093)",1900 FOURTH ST,Berkeley,CA
18037039,THEFT FELONY (OVER $950),07/01/2018 12:00:00 AM,15:53,LARCENY,0,09/06/2018 03:30:13 AM,"1600 SHATTUCK AVE
Berkeley, CA
(37.878112, -122.269114)",1600 SHATTUCK AVE,Berkeley,CA
18090986,THEFT MISD. (UNDER $950),06/18/2018 12:00:00 AM,12:35,LARCENY,1,09/06/2018 03:30:13 AM,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA
18041862,DISTURBANCE,07/25/2018 12:00:00 AM,14:33,DISORDERLY CONDUCT,3,09/06/2018 03:30:09 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 ALLSTON WAY,Berkeley,CA
18030259,NARCOTICS,05/28/2018 12:00:00 AM,01:05,DRUG VIOLATION,1,09/06/2018 03:30:13 AM,"1200 SIXTH ST
Berkeley, CA
(37.881142, -122.30191)",1200 SIXTH ST,Berkeley,CA
18044518,THEFT MISD. (UNDER $950),08/07/2018 12:00:00 AM,12:00,LARCENY,2,09/06/2018 03:30:10 AM,"900 HILLDALE AVE
Berkeley, CA
(37.895819, -122.263384)",900 HILLDALE AVE,Berkeley,CA
18018177,THEFT FELONY (OVER $950),03/28/2018 12:00:00 AM,23:00,LARCENY,3,09/06/2018 03:30:11 AM,"1700 SEVENTH ST
Berkeley, CA
(37.872404, -122.297999)",1700 SEVENTH ST,Berkeley,CA
18031321,DOMESTIC VIOLENCE,06/02/2018 12:00:00 AM,16:00,FAMILY OFFENSE,6,09/06/2018 03:30:13 AM,"800 ARLINGTON AVE
Berkeley, CA
(37.894661, -122.27503)",800 ARLINGTON AVE,Berkeley,CA
18021709,DISTURBANCE,04/15/2018 12:00:00 AM,19:37,DISORDERLY CONDUCT,0,09/06/2018 03:30:12 AM,"1400 UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AVE,Berkeley,CA
18016534,BURGLARY RESIDENTIAL,03/19/2018 12:00:00 AM,08:00,BURGLARY - RESIDENTIAL,1,09/06/2018 03:30:08 AM,"1500 OREGON ST
Berkeley, CA
(37.856078, -122.279311)",1500 OREGON ST,Berkeley,CA
