"business id column","name","address","city","state","postal_code","latitude","longitude","phone_number"
"544","THAI TIME RESTAURANT","315 08th Ave","San Francisco","CA","94118","37.782534","-122.466615","+14155387992"
"5441","Annie's Hot Dogs","Stockton & Market & Ellis St (NW)","San Francisco","CA","94102","37.779847","-122.418985","-9999"
"5463","AT&T - (CART 45) SNOW CONES view [145132]","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","+14155971500"
"5467","AT&T - CART 49/ SOUP CLAM CHOW v [145136]","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","+14155971500"
"547","LITTLE HENRY'S","3600 BALBOA St","San Francisco","CA","94121","37.775728","-122.497522","-9999"
"551","Gordo Taqueria #1","2252 Clement St","San Francisco","CA","94121","37.782107","-122.483631","-9999"
"552","Loi's Vietnamese Restaurant","2228 Irving St","San Francisco","CA","94122","37.763428","-122.481736","-9999"
"5521","AT&T - (J-2A) BEN & JERRY'S","24 Willie Mays Pl","San Francisco","CA","94107","-9999","-9999","-9999"
"5523","AT&T Park - Coffee and Ice Cream (5A+5B)","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","-9999"
"5524","AT&T Park - Coffee and Ice Cream (4A+4B)","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","-9999"
"5528","AT&T - Juma Cart 1 - Ice Cream","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","+14155250502"
"5530","Simco Coffee/(Espresso Cafe) Seal Location","Pier 39  A-101","San Francisco","CA","94133","-9999","-9999","-9999"
"5533","Leaping Lemur Cart","1  zoo rd","San Francisco","CA","94132","37.721453","-122.48629","+14155757182"
"5544","AT&T - Juma Cart 1 - Coffee","24 WILLIE MAYS PLAZA","San Francisco","CA","94107","-9999","-9999","-9999"
"5552","WILDLIFE CONNECTION ESPRESSO CART","1 ZOO Rd","San Francisco","CA","94132","37.73017","-122.502535","+14155757080"
"5562","NY FRANKFURTER / COFFEE CART","Civic Ctr- garage Lobby","San Francisco","CA","94102","37.779847","-122.418985","-9999"
"557","TASTEBUDS","600 05th Ave","San Francisco","CA","94118","37.77721","-122.462874","+14155669292"
"5578","Simco/Wipe Out Bar & Grill(Hot Dog Cart)-  infront of wipeout","Pier 39  A02","San Francisco","CA","94133","-9999","-9999","-9999"
"5605","CALIF PACIFIC MEDICAL CTR - CART","2333 BUCHANAN St","San Francisco","CA","94115","37.791426","-122.431039","+14155923221"
"5606","CALIFORNIA PACIFIC MEDICAL CENTER","45 Castro St","San Francisco","CA","94114","37.768922","-122.435736","-9999"
"5607","SFSU STATION CAFE","1600 Holloway Ave","San Francisco","CA","94132","37.720851","-122.477084","+14155374525"
"5610","NY Frankfurter / Hot Dog Cart","Civic Center-Polkk/McAllister","San Francisco","CA","94102","37.779847","-122.418985","-9999"
"5619","AT&T - PANTRY/WALK-IN BOX/suite [145163]","24 WILLIE MAYS PLAZA 4.21.02","San Francisco","CA","94107","37.778382","-122.391151","+14155971500"
"562","DESTINO RESTAURANT","1815 MARKET St","San Francisco","CA","94103","37.771437","-122.423892","+14155649016"
"5634","AT&T - COMMISARY KITCHEN [145184]","24 WILLIE MAYS PLAZA 1.24.06","San Francisco","CA","94107","37.778382","-122.391151","+14155971500"
"5653","S. F. Chowder A Chili Cart","Pier 39","San Francisco","CA","94133","37.80824","-122.410189","-9999"
"5654","S. F. Gourmet Hot Dog Cart","Pier 39","San Francisco","CA","94133","37.80824","-122.410189","-9999"
"5744","Fun Food Partners - Aunt Fanny's","Pier 39 West Park","San Francisco","CA","94133","37.668824","-122.409411","-9999"
"57552","Cafe Prague","424 Merchant St","San Francisco","CA","94111","37.795398","-122.400944","-9999"
"57579","BeiJing Restaurant","1801 Alemany Blvd","San Francisco","CA","94112","37.723457","-122.43748","-9999"
"5760","Glide Memorial Church","330 Ellis St","San Francisco","CA","94102","37.785096","-122.411651","-9999"
"57601","Gemini - San Francisco Bay Concessionaires","Pier 41","San Francisco","CA","94133","37.808494","-122.412","-9999"
"57628","Cafe Enchante","6157 GEARY Blvd","San Francisco","CA","94121","37.779953","-122.485327","-9999"
"57630","The Dry Dock","2118 Greenwich St","San Francisco","CA","94123","37.799048","-122.435353","-9999"
"57653","Tacos San Buena #2","79 Sansome St","San Francisco","CA","-9999","-9999","-9999","+14155556127"
"57698","China Fun Express","211 Kearny St","San Francisco","CA","94108","37.790055","-122.403915","-9999"
"5770","ASIAN AMER.RECOVERY SERVICES","2024 HAYES St","San Francisco","CA","94117","37.773526","-122.449786","-9999"
"57751","Mercury Cafe","201 Octavia St","San Francisco","CA","94102","37.773887","-122.424182","-9999"
"57754","Guckenheimer 1090.01","345 Spear St. (3rd Floor)","San Francisco","CA","94105","37.789394","-122.390073","-9999"
"57755","Events Management @ Legion of Honor","100 34th Ave","San Francisco","CA","94121","37.785711","-122.500155","-9999"
"5786","UNION STREET INN","2229 UNION St","San Francisco","CA","94123","37.796977","-122.435968","+14155340424"
"5787","LAWTON ELEMENTARY SCHOOL","1570 31st Ave","San Francisco","CA","94122","37.758013","-122.489596","-9999"
"5788","ULLOA ELEMENTARY SCHOOL","2650 42nd Ave","San Francisco","CA","94116","37.737289","-122.499923","-9999"
"5789","STEVENSON ELEMENTARY SCHOOL","2051 34th Ave","San Francisco","CA","94116","37.748853","-122.492255","-9999"
"5790","GIANNINI MIDDLE SCHOOL","3151 ORTEGA St","San Francisco","CA","94122","37.751406","-122.497233","-9999"
"5791","NEW SUNSET ELEMENTARY SCHOOL","1920 41st Ave","San Francisco","CA","94116","37.750928","-122.499814","-9999"
"5792","KEY ELEMENTARY SCHOOL","1530 43rd Ave","San Francisco","CA","94112","37.758108","-122.502465","-9999"
"5794","LINCOLN HIGH SCHOOL","2162 24th Ave","San Francisco","CA","94116","37.747228","-122.481299","+14155752700"
"5796","APTOS MIDDLE SCHOOL","105 APTOS Ave","San Francisco","CA","94127","37.730198","-122.466238","-9999"
"5797","SLOAT ELEMENTARY SCHOOL","50 DARIEN Way","San Francisco","CA","94127","37.731868","-122.470957","-9999"
"58","Oasis Grill","91 Drumm St","San Francisco","CA","94111","37.794483","-122.396584","-9999"
"580","TACO LOS ALTOS","737 CORTLAND Ave","San Francisco","CA","94110","37.738979","-122.414971","-9999"
"5800","John Chin Elementary School","350 Broadway St","San Francisco","CA","94133","37.798358","-122.403154","-9999"
"5801","FLYNN ELEMENTARY SCHOOL","3125 CESAR CHAVEZ St","San Francisco","CA","94110","37.748264","-122.41197","-9999"
"5802","LOWELL HIGH SCHOOL","1101 EUCALYPTUS Dr","San Francisco","CA","94132","37.731027","-122.483578","+14155752748"
"5803","SUNNYSIDE ELEMENTARY SCHOOL","250 FOERSTER St","San Francisco","CA","94112","37.730307","-122.448801","-9999"
"5804","JUNIPERO SERRA ELEMENTARY SCHOOL","625 HOLLY PARK Cir","San Francisco","CA","94110","37.736683","-122.421132","+14155695685"
"5805","ORTEGA ELEMENTARY SCHOOL","400 Sargent St","San Francisco","CA","94132","37.716156","-122.466248","+14155464726"
"5807","SHERIDAN ELEMENTARY SCHOOL","431 CAPITOL Ave","San Francisco","CA","94112","37.714304","-122.459115","+14155464743"
"5808","BALBOA HIGH SCHOOL","1000 CAYUGA Ave","San Francisco","CA","94112","37.722067","-122.43983","+14155464090"
"5810","DENMAN MIDDLE SCHOOL","241 ONEIDA St","San Francisco","CA","94112","37.721825","-122.442876","+14155464535"
"5811","MANN MIDDLE SCHOOL","3351 23rd St","San Francisco","CA","94110","37.753704","-122.420198","+14155695881"
"5812","Zaida T. Rodriguez (ZTR) Annex Child Development Center","421  BARTLETT St","San Francisco","CA","94110","37.750243","-122.419293","+14155695844"
"5813","LICK MIDDLE SCHOOL","1220 Noe St","San Francisco","CA","94114","37.74949","-122.43175","+14155816139"
"5814","FAIRMOUNT ELEMENTARY SCHOOL","65 CHENERY St","San Francisco","CA","94131","37.740395","-122.425576","+14155695669"
"5815","ALVARADO ELEMENTARY SCHOOL","625  DOUGLASS St","San Francisco","CA","94114","37.753684","-122.438696","+14155695695"
"5816","WEST PORTAL ELEMENTARY SCHOOL","5 LENOX Way","San Francisco","CA","94127","-9999","-9999","+14155752846"
"5817","LAKESHORE ELEMENTARY SCHOOL","220 MIDDLEFIELD Dr","San Francisco","CA","94132","37.730637","-122.4861","+14155752825"
"5818","MISSION ED. CENTER ELEMENTARY","1670 NOE St","San Francisco","CA","94131","37.742294","-122.43104","+14155695313"
"5819","MIRALOMA ELEMENTARY SCHOOL","175 OMAR Way","San Francisco","CA","94127","37.739266","-122.450227","+14155464734"
"5820","GLEN PARK ELEMENTARY SCHOOL","151 LIPPARD Ave","San Francisco","CA","94122","37.73322","-122.435998","+14155464713"
"5821","MOSCONE ELEMENTARY SCHOOL","2576 HARRISON St","San Francisco","CA","94110","37.756231","-122.412293","+14155695736"
"5823","WEBSTER ELEMENTARY SCHOOL","465 MISSOURI St","San Francisco","CA","94107","37.760474","-122.396296","+14155695787"
"5825","GUADALUPE ELEMENTARY SCHOOL","859 PRAGUE St","San Francisco","CA","94112","37.710464","-122.434202","+14155464718"
"5827","HILLCREST ELEMENTARY SCHOOL","810 SILVER Ave","San Francisco","CA","94134","37.729016","-122.419253","+14155464722"
"5828","GEORGE WASHINGTON HIGH SCHOOL","600 32nd Ave","San Francisco","CA","94121","37.777772","-122.492005","-9999"
"5829","LAFAYETTE ELEMENTARY SCHOOL","4545 ANZA St","San Francisco","CA","94121","37.777603","-122.49649","+14155758483"
"5830","Theodore Roosevelt Middle School","460 Arguello Blvd","San Francisco","CA","94118","37.782383","-122.458926","+14155758446"
"5831","FRANK MCCOPPIN ELEMENTARY SCHOOL","651 06th Ave","San Francisco","CA","94118","37.778382","-122.462787","-9999"
"5833","RAP/HILLTOP School","1325 FLORIDA St","San Francisco","CA","94110","-9999","-9999","+14155695606"
"5834","Presidio Middle School","450 30th Ave","San Francisco","CA","94121","37.780823","-122.490105","+14155758435"
"5835","Rosa Parks Elementary School","1501 O'Farrell St","San Francisco","CA","94115","37.783604","-122.430141","+14155745519"
"5837","MCKINLEY ELEMENTARY SCHOOL","1025 14th St","San Francisco","CA","94114","37.767231","-122.436377","+14155246300"
"5838","HARVEY MILK ELEMENTARY SCHOOL","4235 19th St","San Francisco","CA","94114","37.759173","-122.436488","+14155246276"
"5839","ALICE FONG YU ELEMENTARY SCHOOL","1541 12th Ave","San Francisco","CA","94122","37.759386","-122.469292","+14155752764"
"5841","JEFFERSON ELEMENTARY SCHOOL","1725 IRVING St","San Francisco","CA","94122","37.763543","-122.476332","+14155752821"
"5842","GRATTAN ELEMENTARY SCHOOL","165 GRATTAN St","San Francisco","CA","94117","37.763842","-122.450513","+14155752815"
"5843","HOOVER MIDDLE SCHOOL","2290 14th Ave","San Francisco","CA","94116","37.745374","-122.470308","+14155752783"
"5844","CLARENDON ELEMENTARY SCHOOL","500 CLARENDON Ave","San Francisco","CA","94131","37.751552","-122.456517","+14155752796"
"5847","John Muir Elementary School","380 Webster St","San Francisco","CA","94117","37.774046","-122.429076","+14155246335"
"5848","Ida B Wells Continuation High School","1099 Hayes St","San Francisco","CA","94117","37.775443","-122.433977","+14155246315"
"5849","NEW TRADITIONS ALTERNATIVE SCHOOL","2049 GROVE St","San Francisco","CA","94117","37.774333","-122.450327","+14155758490"
"5850","Zaida T. Rodriguez (ZTR) Child Development Center","2950  Mission St","San Francisco","CA","94110","37.749837","-122.418255","+14155695844"
"5851","ROOFTOP SCHOOL","443 Burnett Ave","San Francisco","CA","94131","37.754685","-122.443967","+14155695692"
"5852","CARVER ELEMENTARY SCHOOL","1360 OAKDALE Ave","San Francisco","CA","94124","37.732408","-122.386391","+14155331540"
"5853","RAOUL WALLENBERG HIGH SCHOOL","40 VEGA St","San Francisco","CA","94115","37.780133","-122.445864","+14155743469"
"5854","Gateway High/Kip Schools","1430 Scott St","San Francisco","CA","94115","37.783427","-122.437747","+14155743600"
"5855","SOTA (SCHOOL OF THE ARTS)","555 Portola Dr","San Francisco","CA","94131","37.745674","-122.45085","+14155695700"
"5856","Sanchez School","325 Sanchez St","San Francisco","CA","94114","37.76395","-122.430767","+14155246380"
"58573","Haus Coffee","3086 24th St","San Francisco","CA","94110","37.752548","-122.413882","-9999"
"58574","Goat Hill Pizza","171 Stillman St","San Francisco","CA","94107","37.780527","-122.397922","-9999"
"58576","Thanh Tam II","577 Valencia St.","San Francisco","CA","94103","37.763664","-122.421736","-9999"
"5858","DREW ELEMENTARY SCHOOL","50 POMONA Ave","San Francisco","CA","94124","37.731736","-122.393522","+14155331526"
"5859","BURTON HIGH SCHOOL","400 MANSELL St","San Francisco","CA","94134","37.720656","-122.405108","+14155464570"
"5860","June Jordan","325 La Grande Ave","San Francisco","CA","94112","37.719719","-122.425581","+14155464547"
"58610","Events Management @ de Young Museum","50 So Tea Garden Dr","San Francisco","CA","94118","37.771037","-122.468215","-9999"
"58611","North Beach Pizza","1462 Grant Ave","San Francisco","CA","94133","37.800428","-122.407517","-9999"
"58612","Events Management @ DeYoung Museum","50 So Tea Garden Dr","San Francisco","CA","94118","37.771037","-122.468215","-9999"
"5862","MARTIN L. KING MIDDLE SCHOOL","350 GIRARD St","San Francisco","CA","94134","37.728088","-122.404921","-9999"
"58628","Players","Pier 39  Space L-11","San Francisco","CA","94133","37.80824","-122.410189","-9999"
"58637","54 Mint Wine Bar","16 Mint Plaza","San Francisco","CA","94103","37.782777","-122.407877","-9999"
"5864","VISITACION VALLEY MIDDLE SCHOOL","450 Raymond Ave","San Francisco","CA","94134","37.714428","-122.411433","-9999"
"5865","TAYLOR ELEMENTARY SCHOOL","423 BURROWS St","San Francisco","CA","94134","-9999","-9999","+14155331530"
"58659","Bread and Cocoa","199 Sutter St","San Francisco","CA","94104","37.789781","-122.403792","-9999"
"5866","KING ELEMENTARY SCHOOL","1215 CAROLINA St","San Francisco","CA","94107","37.753196","-122.39939","+14155695797"
"5867","MALCOLM X ELEMENTARY SCHOOL","350 Harbor Rd","San Francisco","CA","94124","37.733741","-122.380619","+14155695950"
"58673","New Luen Sing Fish Market","1207 Stockton St","San Francisco","CA","94133","37.796973","-122.408504","-9999"
"58675","Canon Kip Community House Senior Center","705 Natoma St","San Francisco","CA","-9999","37.776537","-122.412188","+14155483747"
"5868","LONGFELLOW ELEMENTARY SCHOOL","755 MORSE St","San Francisco","CA","94112","37.710459","-122.447713","+14155464730"
"5869","VISITACION VALLEY ELEMENTARY SCHOOL","55 SCHWERIN St","San Francisco","CA","94134","-9999","-9999","+14155464796"
"587","NEW TSING TAO RESTAURANT","811 ULLOA St","San Francisco","CA","94127","37.740654","-122.465389","+14155569559"
"5870","CARMICHAEL ELEMENTARY SCHOOL","55 SHERMAN St","San Francisco","CA","94103","37.776948","-122.406342","+14155246294"
"5871","CHAVEZ ELEMENTARY SCHOOL","825 SHOTWELL St","San Francisco","CA","94110","37.754805","-122.415376","+14155695765"
"58718","Fishbowl","1854 DIVISADERO St","San Francisco","CA","94115","37.786887","-122.440156","-9999"
"5872","REVERE ELEMENTARY SCHOOL","555 TOMPKINS Ave","San Francisco","CA","94110","-9999","-9999","+14155695656"
"5874","HARTE ELEMENTARY SCHOOL","1035 GILMAN Ave","San Francisco","CA","94124","37.718746","-122.389105","+14155331520"
"58745","San Francisco Tennis Club","645 05th St","San Francisco","CA","94107","37.776109","-122.398082","-9999"
"5875","THURGOOD MARSHALL HIGH SCHOOL","45 CONKLING St","San Francisco","CA","94124","-9999","-9999","+14155695611"
"5877","CLAIRE LILIENTHAL SCHOOL-MADISON CA","3950 SACRAMENTO St","San Francisco","CA","94118","37.786808","-122.458014","+14155758603"
"58781","Escape From New York Pizza","1737 Haight St","San Francisco","CA","94117","37.769423","-122.451227","-9999"
"588","BURRITO EXPRESS","1601 TARAVAL St","San Francisco","CA","94116","37.742673","-122.48334","-9999"
"5880","Francisco Middle School","2190 Powell St","San Francisco","CA","94133","37.804368","-122.411617","-9999"
"58803","Catering For Two Or More","5051 MISSION STREET","San Francisco","CA","94110","37.717659","-122.44005","-9999"
"5881","Chinese Education Center Elementary School","657 Merchant St","San Francisco","CA","94108","37.794909","-122.404114","-9999"
"5883","Jean Parker Elementary School","840 Broadway St","San Francisco","CA","94133","37.802479","-122.411234","-9999"
"5884","Gordon J Lau Elementary School","950 Clay St","San Francisco","CA","94108","37.794008","-122.408734","-9999"
"5885","Spring Valley Elementary School","1451 Jackson St","San Francisco","CA","94109","37.794434","-122.418857","-9999"
"58850","Woerner's Liquor","901 Geary St","San Francisco","CA","94109","37.786053","-122.418327","-9999"
"5886","Redding Elementary School","1421 Pine St","San Francisco","CA","94109","37.789753","-122.419277","-9999"
"58861","The Tipsy Pig","2231 CHESTNUT St","San Francisco","CA","94123","37.800286","-122.439982","-9999"
"58879","Tony's Pizza","1570 Stockton St","San Francisco","CA","94133","37.800297","-122.409107","-9999"
"5888","Bryant Elementary School","2641 25th St","San Francisco","CA","94110","37.751776","-122.404626","+14155695875"
"5889","O'CONNELL HIGH SCHOOL","2355 FOLSOM St","San Francisco","CA","94110","37.75962","-122.414674","+14155695370"
"589","WON TON HOUSE","1325 NORIEGA St","San Francisco","CA","94122","37.754106","-122.477841","-9999"
"5891","FILIPINO ED. CTR ELEMENTARY SCHOOL","824 HARRISON St","San Francisco","CA","94103","37.780295","-122.400308","+14155297966"
"5892","MISSION HIGH SCHOOL","3750 18th St","San Francisco","CA","94114","37.761425","-122.427293","-9999"
"58922","Naples Pizzarella","1192 GENEVA Ave","San Francisco","CA","94112","37.714324","-122.436512","-9999"
"5893","CLEVELAND ELEMENTARY SCHOOL","455 ATHENS St","San Francisco","CA","94112","37.720765","-122.429004","+14155464709"
"5894","SAN FRANCISCO COMMUNITY ELEM.SCHOOL","125 EXCELSIOR Ave","San Francisco","CA","94112","37.725657","-122.432348","+14155464739"
"5895","Downtown High School","693 VERMONT St","San Francisco","CA","94107","37.761354","-122.404146","+14155695866"
"5897","BRET HARTE CHILDREN'S CENTER","950 HOLLISTER Ave","San Francisco","CA","94124","37.718375","-122.390006","+14155331545"
"5898","MONROE ELEMENTARY SCHOOL","260 MADRID St","San Francisco","CA","94112","37.725199","-122.430106","+14155464736"
"59002","Yummy Bakery & Restaurant","607 Jackson St","San Francisco","CA","94133","37.796152","-122.405255","+14155988388"
"59009","Woodhouse Fish Co.","1914 FILLMORE St","San Francisco","CA","94116","37.787386","-122.433476","+14155432722"
"5901","Garfield Elementary School","420 Filbert St","San Francisco","CA","94133","37.801794","-122.406534","-9999"
"59016","Mission Martco","5098 MISSION St","San Francisco","CA","94112","37.716782","-122.440816","-9999"
"5902","Galileo High School","1150 Francisco St","San Francisco","CA","94109","37.803347","-122.424084","-9999"
"59021","Subway #43108","4841 Mission St","San Francisco","CA","94112","37.720912","-122.437603","-9999"
"59025","Sushi Umi","132 Bush St","San Francisco","CA","94104","37.791308","-122.400134","-9999"
"5903","Yick Wo Elementary School","2245 Jones St","San Francisco","CA","94109","37.801964","-122.416254","-9999"
"59040","Sun Stream Coffee","2884 Geary Blvd","San Francisco","CA","94118","37.782255","-122.449956","-9999"
"59041","Nina's Cafe","201 Fell St","San Francisco","CA","94102","37.7761","-122.421177","-9999"
"59044","Taqueria Cazadores","1600 C Mission St","San Francisco","CA","94110","37.749851","-122.415121","+14156781286"
"5905","MARINA MIDDLE SCHOOL","3500 FILLMORE St","San Francisco","CA","94123","37.801776","-122.43641","+14155743495"
"59065","LADLE AND LEAF","580 California St","San Francisco","CA","94104","37.792748","-122.404084","-9999"
"5907","LILIENTHAL ELEMENTARY SCHOOL","3630 DIVISADERO St","San Francisco","CA","94118","37.803537","-122.443547","+14155743516"
"5908","SHERMAN ELEMENTARY SCHOOL","1651 UNION St","San Francisco","CA","94123","37.798243","-122.426167","+14155743530"
"591","YOU SEE SUSHI","94 JUDAH St","San Francisco","CA","94122","37.762378","-122.462692","+14155684010"
"5912","ARGONNE ALTERNATIVE ELEMENTARY SCHO","680 18th Ave","San Francisco","CA","94118","37.775155","-122.476785","+14155758460"
"5913","ST CHARLES SCHOOL","3250 18th St","San Francisco","CA","94110","37.762074","-122.416107","+14155867652"
"59141","CINDY'S MARKET","2084 HAYES St","San Francisco","CA","94117","37.773387","-122.450703","-9999"
"5915","ST. ANTHONY'S ELEMENTARY","299 Precita Ave","San Francisco","CA","94110","37.747249","-122.413607","-9999"
"59152","Patio Cafe","531 Castro St","San Francisco","CA","94114","-9999","-9999","+14155625017"
"59153","Union Square Sports Bar","115 Mason St","San Francisco","CA","94102","37.78453","-122.409392","-9999"
"59154","Bar Crudo","655 Divisadero St","San Francisco","CA","94117","37.775684","-122.437965","-9999"
"59178","Little Delhi India Restaurant","83 Eddy St","San Francisco","CA","94102","37.784394","-122.409047","-9999"
"59179","Oasis Cafe","901 Divisadero St","San Francisco","CA","94115","37.777965","-122.438424","-9999"
"5919","SAN FRANCISCO DAY SCHOOL","350 MASONIC St","San Francisco","CA","94118","37.777988","-122.446877","+14155932422"
"59215","Enjoy Vegetarian Restaurant #2","839 Kearny St","San Francisco","CA","94108","37.795675","-122.405098","-9999"
"5925","ARCHBISHOP RIORDAN HIGH SCHOOL CAFE","175 PHELAN","San Francisco","CA","94112","37.727337","-122.45245","+14155588200"
"5926","SAN FRANCISCO SCHOOL, THE","300 GAVEN St","San Francisco","CA","94134","37.732518","-122.411648","+14155235065"
"5927","CORNERSTONES ACADEMY","801 SILVER Ave","San Francisco","CA","94134","37.729108","-122.418728","-9999"
"59289","Golden Gate Dim Sum Seafood","1829 Clement St","San Francisco","CA","94121","37.782243","-122.479009","-9999"
"59331","The Lunch Box","50 Phelan Ave.","San Francisco","CA","94112","37.723638","-122.452273","+14155323220"
"5935","ST GABRIEL SCHOOL","2550 41st Ave","San Francisco","CA","94116","37.739514","-122.499046","-9999"
"5938","The Hamlin School","2120 BROADWAY St","San Francisco","CA","94115","37.794608","-122.432474","-9999"
"59397","Basa Seafood Express","3064 24th St","San Francisco","CA","94110","37.752578","-122.413372","-9999"
"5940","Sts. Peter & Paul School","666 Filbert St","San Francisco","CA","94133","37.801278","-122.410384","-9999"
"59407","Parkside Quickly","1050 TARAVAL St","San Francisco","CA","94116","37.742989","-122.477662","-9999"
"5942","EPIPHANY ELEMENTARY","600 Italy Ave","San Francisco","CA","94112","37.715985","-122.434402","+14155334030"
"59422","Aveline / The European","490 Geary St","San Francisco","CA","94102","37.787008","-122.411304","-9999"
"5946","Notre Dame des Victoires","659 Pine St","San Francisco","CA","94108","37.791393","-122.406497","-9999"
"59464","Beckmann's Old World Bakery Ltd","1322 Grove St","San Francisco","CA","94117","-9999","-9999","-9999"
"5948","THE BRANDEIS SCHOOL OF SAN FRANCISCO","655 BROTHERHOOD Way","San Francisco","CA","94132","37.713935","-122.475282","+14155401035"
"5950","LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave","San Francisco","CA","94112","37.722933","-122.448971","+14155334021"
"5952","IMMACULATE CONCPTION ACADEMY","3625 24th St","San Francisco","CA","94110","37.751923","-122.423558","+14155822052"
"59520","Sugarcane SF","6903 Geary Blvd","San Francisco","CA","94121","37.779663","-122.493618","-9999"
"5953","ST PETER'S PARISH SCHOOL","1266 FLORIDA St","San Francisco","CA","94110","37.751678","-122.41","-9999"
"5955","SF CHRISTIAN DAY SCHOOL","25 WHITTIER St","San Francisco","CA","94112","37.709896","-122.448082","+14155581117"
"59574","Pan Lido Salvadoreno","3147 22nd St","San Francisco","CA","94110","37.755479","-122.417583","+14155283350"
"59577","Pasta Moto of San Francisco Centre LLC","845 Market St FE6","San Francisco","CA","94103","37.784848","-122.406892","-9999"
"5958","ST. THOMAS THE APOSTLE","3801 BALBOA St","San Francisco","CA","94121","37.775573","-122.499709","+14155263257"
"5959","ST. JOHN'S SNACK BAR","925 CHENERY St","San Francisco","CA","94131","37.735264","-122.437679","+14155586144"
"59599","Bite","912 Sutter St","San Francisco","CA","94109","37.788367","-122.415474","-9999"
"5960","ST. ANNE","1320 14th Ave","San Francisco","CA","94122","37.763403","-122.471582","-9999"
"5961","ST VINCENT DE PAUL","2356 GREEN St","San Francisco","CA","94123","37.795882","-122.43789","+14155345505"
"5962","HILLWOOD SCHOOL","2521 SCOTT St","San Francisco","CA","94115","37.793364","-122.439834","-9999"
"5963","Mother Goose School","334 28th Ave","San Francisco","CA","94121","37.783013","-122.488126","-9999"
"59637","Flour & Water","2401 Harrison St","San Francisco","CA","94110","37.758913","-122.412426","-9999"
"59638","JR. Seafood LLC","310 Bayshore Blvd","San Francisco","CA","94124","37.74286","-122.405448","-9999"
"59651","McGarden Bakery","5131 Mission St","San Francisco","CA","94112","37.716691","-122.440719","-9999"
"5966","St. Ignatius","2001 37th Ave","San Francisco","CA","94116","37.749624","-122.495556","-9999"
"5968","Chinese Hospital","845 Jackson St","San Francisco","CA","94133","37.795663","-122.409173","-9999"
"59691","Bouche","603 Bush St","San Francisco","CA","94108","37.790323","-122.407348","+14155950396"
"5970","Heritage, The","3400 LAGUNA St","San Francisco","CA","94123","37.802798","-122.431547","-9999"
"59727","Luigi's Pizzeria","Pier 39  Space 211-212","San Francisco","CA","94133","37.80824","-122.410189","-9999"
"5973","DAVIES MEDICAL CENTER","045 CASTRO St","San Francisco","CA","94114","-9999","-9999","+14155566000"
"5974","RICHMOND SENIOR CENTER - 3RD FLOOR","6221 GEARY Blvd","San Francisco","CA","94121","37.779943","-122.486199","+14155756444"
"5975","ST. JOHN OF GOD SENIOR MEALS PROGRA","1290 05th Ave","San Francisco","CA","94122","37.764408","-122.461978","-9999"
"5977","SF Adult Day Services","50 Broad St","San Francisco","CA","94112","37.713253","-122.454822","-9999"
"59777","Laureate","488 PRESIDIO Ave","San Francisco","CA","94115","37.787344","-122.446725","-9999"
"5980","Presentation Adult Day Health","301 Ellis St","San Francisco","CA","94102","37.785033","-122.411458","-9999"
"5982","SF Senior Center at Aquatic Park Meals Program","890 Beach St","San Francisco","CA","94109","37.806258","-122.423704","-9999"
"59826","JANNAH","1775 FULTON St","San Francisco","CA","94117","37.775813","-122.446047","-9999"
"59828","Tip Top Market","84 Turk St","San Francisco","CA","94102","37.783268","-122.410553","-9999"
"59833","Manhattan Hub Inc","343 Sansome St Suite 140","San Francisco","CA","94104","37.793693","-122.401194","-9999"
"59838","OTD","2232 Bush St","San Francisco","CA","94115","37.786988","-122.434074","+14155929578"
"5985","San Francisco Senior Center Downtown Branch","481 O'Farrell St","San Francisco","CA","94102","37.785789","-122.412648","-9999"
"5986","Golden Gate Day Health (St. Anthony)","350 Golden Gate Ave","San Francisco","CA","94109","37.781568","-122.416373","-9999"
"59872","KAMEKYO","943 COLE St","San Francisco","CA","94117","37.765164","-122.449874","+14155758428"
"5988","Curry Senior Center","333 Turk St","San Francisco","CA","94102","37.782703","-122.414527","-9999"
"59896","Saigon Deli Express","50 Drumm St","San Francisco","CA","94111","37.793654","-122.396309","-9999"
"5990","MISSION YMCA SENIOR MEALS PROGRAM","4080 MISSION St","San Francisco","CA","94112","37.732292","-122.427831","-9999"
"5992","RUSSIAN AMERICAN COMMUNITY SVC","300 ANZA St","San Francisco","CA","94121","37.780768","-122.449974","+14155385336"
"5993","JACKIE CHAN SENIOR CENTER","5757 Geary Blvd","San Francisco","CA","94121","37.780174","-122.481229","+14155661890"
"59934","Ted's Sports Bar & Grill","312 HARRIET St","San Francisco","CA","94103","37.775357","-122.402758","-9999"
"59935","Zantes Pizza","3489 MISSION St","San Francisco","CA","94110","37.741184","-122.422693","-9999"
"59949","Aicha","1303 Polk St","San Francisco","CA","94109","37.788964","-122.420384","-9999"
"5995","On Low Wui Senior Center","777 Stockton St, 1st  Floor","San Francisco","CA","94108","37.791586","-122.408452","-9999"
