CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
19051747,GUN/WEAPON,09/14/2019 12:00:00 AM,02:41,WEAPONS OFFENSE,6,09/14/2020 07:00:10 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA
19037357,THEFT FELONY (OVER $950),07/10/2019 12:00:00 AM,02:40,LARCENY,3,09/14/2020 07:00:08 AM,"1500 CEDAR ST
Berkeley, CA
(37.876696, -122.282465)",1500 CEDAR ST,Berkeley,CA
19044675,VEHICLE STOLEN,08/12/2019 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,1,09/14/2020 07:00:09 AM,"1100 BANCROFT WAY
Berkeley, CA
(37.864677, -122.290292)",1100 BANCROFT WAY,Berkeley,CA
19048273,DISTURBANCE,08/28/2019 12:00:00 AM,20:06,DISORDERLY CONDUCT,3,09/14/2020 07:00:09 AM,"1800 ROSE ST
Berkeley, CA
(37.88113, -122.276389)",1800 ROSE ST,Berkeley,CA
19070146,THEFT MISD. (UNDER $950),12/11/2019 12:00:00 AM,14:06,LARCENY,3,09/14/2020 07:00:13 AM,"3300 ADELINE ST
Berkeley, CA
(37.848292, -122.271773)",3300 ADELINE ST,Berkeley,CA
19049522,ASSAULT/BATTERY MISD.,09/04/2019 12:00:00 AM,01:43,ASSAULT,3,09/14/2020 07:00:10 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA
19046550,ASSAULT/BATTERY MISD.,08/21/2019 12:00:00 AM,14:20,ASSAULT,3,09/14/2020 07:00:09 AM,"SHATTUCK AV & KITTREDGE ST
Berkeley, CA
(37.868489, -122.26795)",SHATTUCK AV & KITTREDGE ST,Berkeley,CA
19091866,THEFT MISD. (UNDER $950),09/05/2019 12:00:00 AM,23:15,LARCENY,4,09/14/2020 07:00:10 AM,"1800 PARKER ST
Berkeley, CA
(37.861283, -122.273911)",1800 PARKER ST,Berkeley,CA
19050919,THEFT MISD. (UNDER $950),09/10/2019 12:00:00 AM,16:00,LARCENY,2,09/14/2020 07:00:10 AM,"63RD STREET & ADELINE ST
Berkeley, CA
(37.847733, -122.271969)",63RD STREET & ADELINE ST,Berkeley,CA
19063071,DOMESTIC VIOLENCE,11/05/2019 12:00:00 AM,21:00,FAMILY OFFENSE,2,09/14/2020 07:00:11 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AV,Berkeley,CA
19092357,BURGLARY AUTO,10/25/2019 12:00:00 AM,17:30,BURGLARY - VEHICLE,5,09/14/2020 07:00:11 AM,"100 SEAWALL DRIVE ST
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DRIVE ST,Berkeley,CA
19091794,BURGLARY AUTO,08/28/2019 12:00:00 AM,05:00,BURGLARY - VEHICLE,3,09/14/2020 07:00:09 AM,"1400 SAN PABLO AVE
Berkeley, CA
(37.878722, -122.295312)",1400 SAN PABLO AVE,Berkeley,CA
19063852,VEHICLE STOLEN,11/09/2019 12:00:00 AM,17:05,MOTOR VEHICLE THEFT,6,09/14/2020 07:00:12 AM,"1800 SAN PABLO AV
Berkeley, CA
(37.871369, -122.292954)",1800 SAN PABLO AV,Berkeley,CA
19064252,BURGLARY AUTO,11/11/2019 12:00:00 AM,18:00,BURGLARY - VEHICLE,1,09/14/2020 07:00:12 AM,"737 BANCROFT
Berkeley, CA
(37.863019, -122.29868)",737 BANCROFT,Berkeley,CA
19092174,BURGLARY AUTO,10/09/2019 12:00:00 AM,20:30,BURGLARY - VEHICLE,3,09/14/2020 07:00:11 AM,"400 GILMAN ST
Berkeley, CA
(37.877863, -122.308855)",400 GILMAN ST,Berkeley,CA
19042531,DISTURBANCE,08/03/2019 12:00:00 AM,09:00,DISORDERLY CONDUCT,6,09/14/2020 07:00:08 AM,"2600 COLLEGE AV
Berkeley, CA
(37.863598, -122.253693)",2600 COLLEGE AV,Berkeley,CA
19061668,MISSING JUVENILE,10/16/2019 12:00:00 AM,08:00,MISSING PERSON,3,09/14/2020 07:00:11 AM,"1300 HARMON ST
Berkeley, CA
(37.848357, -122.281521)",1300 HARMON ST,Berkeley,CA
19041510,DISTURBANCE,07/29/2019 12:00:00 AM,21:44,DISORDERLY CONDUCT,1,09/14/2020 07:00:08 AM,"2900 SHATTUCK AV
Berkeley, CA
(37.855523, -122.266529)",2900 SHATTUCK AV,Berkeley,CA
19053975,BURGLARY AUTO,09/23/2019 12:00:00 AM,22:30,BURGLARY - VEHICLE,1,09/14/2020 07:00:10 AM,"1800 SAN LORENZO AVE
Berkeley, CA
(37.894256, -122.281603)",1800 SAN LORENZO AVE,Berkeley,CA
19091602,THEFT MISD. (UNDER $950),08/07/2019 12:00:00 AM,09:45,LARCENY,3,09/14/2020 07:00:09 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA
19055333,BURGLARY AUTO,09/29/2019 12:00:00 AM,17:00,BURGLARY - VEHICLE,0,09/14/2020 07:00:10 AM,"1400 CORNELL AVE
Berkeley, CA
(37.87742, -122.292046)",1400 CORNELL AVE,Berkeley,CA
19064106,DISTURBANCE - NOISE,11/11/2019 12:00:00 AM,07:10,NOISE VIOLATION,1,09/14/2020 07:00:12 AM,"UNIVERSITY AV & SHATTUCK AV
Berkeley, CA
(37.872185, -122.268407)",UNIVERSITY AV & SHATTUCK AV,Berkeley,CA
19092172,BURGLARY AUTO,10/09/2019 12:00:00 AM,18:00,BURGLARY - VEHICLE,3,09/14/2020 07:00:11 AM,"2100 MILVIA ST
Berkeley, CA
(37.870603, -122.270612)",2100 MILVIA ST,Berkeley,CA
19091917,THEFT MISD. (UNDER $950),09/10/2019 12:00:00 AM,15:00,LARCENY,2,09/14/2020 07:00:10 AM,"2600 COLLEGE AVE
Berkeley, CA
(37.863598, -122.253693)",2600 COLLEGE AVE,Berkeley,CA
19092583,BURGLARY RESIDENTIAL,11/20/2019 12:00:00 AM,12:00,BURGLARY - RESIDENTIAL,3,09/14/2020 07:00:12 AM,"1300 SACRAMENTO ST
Berkeley, CA
(37.880652, -122.283181)",1300 SACRAMENTO ST,Berkeley,CA
19036988,ASSAULT/BATTERY MISD.,07/08/2019 12:00:00 AM,07:44,ASSAULT,1,09/14/2020 07:00:08 AM,"2300 ACTON ST
Berkeley, CA
(37.865349, -122.28377)",2300 ACTON ST,Berkeley,CA
19047850,THEFT FROM AUTO,08/23/2019 12:00:00 AM,00:00,LARCENY - FROM VEHICLE,5,09/14/2020 07:00:09 AM,"3000 HILLEGASS AV
Berkeley, CA
(37.855651, -122.255006)",3000 HILLEGASS AV,Berkeley,CA
19069162,ROBBERY,12/06/2019 12:00:00 AM,13:00,ROBBERY,5,09/14/2020 07:00:12 AM,"2000 WOOLSEY ST
Berkeley, CA
(37.852174, -122.267824)",2000 WOOLSEY ST,Berkeley,CA
19070366,VEHICLE STOLEN,12/11/2019 12:00:00 AM,18:22,MOTOR VEHICLE THEFT,3,09/14/2020 07:00:13 AM,"ASHBY AV & MARTIN LUTHER KING JR WY
Berkeley, CA
(37.854265, -122.271133)",ASHBY AV & MARTIN LUTHER KING JR WY,Berkeley,CA
19092487,THEFT MISD. (UNDER $950),11/06/2019 12:00:00 AM,23:45,LARCENY,3,09/14/2020 07:00:12 AM,"2300 PIEDMONT AV
Berkeley, CA
(37.869839, -122.252365)",2300 PIEDMONT AV,Berkeley,CA
19045826,DISTURBANCE,08/18/2019 12:00:00 AM,08:33,DISORDERLY CONDUCT,0,09/14/2020 07:00:09 AM,"1100 PAGE ST
Berkeley, CA
(37.877625, -122.294534)",1100 PAGE ST,Berkeley,CA
19052674,FRAUD/FORGERY,09/17/2019 12:00:00 AM,14:00,FRAUD,2,09/14/2020 07:00:10 AM,"600 SANTA ROSA AVE
Berkeley, CA
(37.897322, -122.282376)",600 SANTA ROSA AVE,Berkeley,CA
19051655,VANDALISM,09/13/2019 12:00:00 AM,19:32,VANDALISM,5,09/14/2020 07:00:10 AM,"ALLSTON WY & MC GEE AV
Berkeley, CA
(37.868206, -122.277232)",ALLSTON WY & MC GEE AV,Berkeley,CA
19066598,BURGLARY AUTO,11/22/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,5,09/14/2020 07:00:12 AM,"2000 BERKELEY WY
Berkeley, CA
(37.872691, -122.270741)",2000 BERKELEY WY,Berkeley,CA
19061786,VEHICLE STOLEN,10/30/2019 12:00:00 AM,10:30,MOTOR VEHICLE THEFT,3,09/14/2020 07:00:11 AM,"3000 SAN PABLO AV
Berkeley, CA
(37.851919, -122.286667)",3000 SAN PABLO AV,Berkeley,CA
19054156,THEFT MISD. (UNDER $950),09/24/2019 12:00:00 AM,23:30,LARCENY,2,09/14/2020 07:00:10 AM,"1700 UNIVERSITY AV
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AV,Berkeley,CA
19092091,IDENTITY THEFT,10/02/2019 12:00:00 AM,10:05,FRAUD,3,09/14/2020 07:00:11 AM,"2200 ASHBY AVE
Berkeley, CA
(37.855684, -122.263491)",2200 ASHBY AVE,Berkeley,CA
19070561,THEFT MISD. (UNDER $950),12/13/2019 12:00:00 AM,13:46,LARCENY,5,09/14/2020 07:00:13 AM,"3200 ADELINE ST
Berkeley, CA
(37.850385, -122.270897)",3200 ADELINE ST,Berkeley,CA
19049304,FRAUD/FORGERY,07/27/2019 12:00:00 AM,12:00,FRAUD,6,09/14/2020 07:00:09 AM,"200 MARINA BL
Berkeley, CA
(37.868667, -122.313656)",200 MARINA BL,Berkeley,CA
19042833,BURGLARY AUTO,08/04/2019 12:00:00 AM,19:30,BURGLARY - VEHICLE,0,09/14/2020 07:00:08 AM,"1300 SIXTH ST
Berkeley, CA
(37.879335, -122.301332)",1300 SIXTH ST,Berkeley,CA
19050492,ASSAULT/BATTERY MISD.,09/08/2019 12:00:00 AM,16:15,ASSAULT,0,09/14/2020 07:00:10 AM,"SCENIC AV & CEDAR ST
Berkeley, CA
(37.879147, -122.263462)",SCENIC AV & CEDAR ST,Berkeley,CA
19092374,BURGLARY AUTO,10/29/2019 12:00:00 AM,13:25,BURGLARY - VEHICLE,2,09/14/2020 07:00:11 AM,"2230 DWIGHT
Berkeley, CA
(37.864454, -122.263614)",2230 DWIGHT,Berkeley,CA
19062551,THEFT MISD. (UNDER $950),11/03/2019 12:00:00 AM,03:20,LARCENY,0,09/14/2020 07:00:11 AM,"2100 KITTREDGE ST
Berkeley, CA
(37.868512, -122.26781)",2100 KITTREDGE ST,Berkeley,CA
19038552,BURGLARY AUTO,07/15/2019 12:00:00 AM,18:00,BURGLARY - VEHICLE,1,09/14/2020 07:00:08 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA
19091772,BURGLARY AUTO,08/27/2019 12:00:00 AM,03:00,BURGLARY - VEHICLE,2,09/14/2020 07:00:09 AM,"2100 DELAWARE ST
Berkeley, CA
(37.874793, -122.268639)",2100 DELAWARE ST,Berkeley,CA
19045165,BURGLARY AUTO,08/14/2019 12:00:00 AM,12:00,BURGLARY - VEHICLE,3,09/14/2020 07:00:09 AM,"2600 DURANT AV
Berkeley, CA
(37.868164, -122.256314)",2600 DURANT AV,Berkeley,CA
19056312,2ND RESPONSE,10/05/2019 12:00:00 AM,00:05,NOISE VIOLATION,6,09/14/2020 07:00:11 AM,"2400 WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 WARRING ST,Berkeley,CA
19038076,DOMESTIC VIOLENCE,07/13/2019 12:00:00 AM,10:54,FAMILY OFFENSE,6,09/14/2020 07:00:08 AM,"3000 SAN PABLO AV
Berkeley, CA
(37.851919, -122.286667)",3000 SAN PABLO AV,Berkeley,CA
19092068,VANDALISM,09/28/2019 12:00:00 AM,11:50,VANDALISM,6,09/14/2020 07:00:11 AM,"1900 ACTON ST
Berkeley, CA
(37.871225, -122.284447)",1900 ACTON ST,Berkeley,CA
19059827,BURGLARY COMMERCIAL,10/20/2019 12:00:00 AM,20:00,BURGLARY - COMMERCIAL,0,09/14/2020 07:00:11 AM,"1600 CALIFORNIA ST
Berkeley, CA
(37.876791, -122.280472)",1600 CALIFORNIA ST,Berkeley,CA
19058355,DISTURBANCE,10/11/2019 12:00:00 AM,16:59,DISORDERLY CONDUCT,5,09/14/2020 07:00:11 AM,"1800 HOPKINS ST
Berkeley, CA
(37.88427, -122.276737)",1800 HOPKINS ST,Berkeley,CA
19092334,BURGLARY AUTO,10/23/2019 12:00:00 AM,19:15,BURGLARY - VEHICLE,3,09/14/2020 07:00:11 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA
19040582,BURGLARY RESIDENTIAL,07/24/2019 12:00:00 AM,19:00,BURGLARY - RESIDENTIAL,3,09/14/2020 07:00:08 AM,"2200 GLEN AVE
Berkeley, CA
(37.88383, -122.266309)",2200 GLEN AVE,Berkeley,CA
19064809,VEHICLE STOLEN,11/13/2019 12:00:00 AM,09:00,MOTOR VEHICLE THEFT,3,09/14/2020 07:00:12 AM,"2400 COLLEGE AV
Berkeley, CA
(37.867482, -122.254253)",2400 COLLEGE AV,Berkeley,CA
19092155,IDENTITY THEFT,10/09/2019 12:00:00 AM,14:25,FRAUD,3,09/14/2020 07:00:11 AM,"2700 BUENA VISTA WAY
Berkeley, CA
(37.881849, -122.258126)",2700 BUENA VISTA WAY,Berkeley,CA
19047711,BURGLARY RESIDENTIAL,08/23/2019 12:00:00 AM,15:00,BURGLARY - RESIDENTIAL,5,09/14/2020 07:00:09 AM,"2700 BANCROFT WY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WY,Berkeley,CA
19050423,THEFT FROM AUTO,09/07/2019 12:00:00 AM,21:00,LARCENY - FROM VEHICLE,6,09/14/2020 07:00:10 AM,"900 EUCLID AVE
Berkeley, CA
(37.895076, -122.264743)",900 EUCLID AVE,Berkeley,CA
19071240,BURGLARY AUTO,12/16/2019 12:00:00 AM,18:30,BURGLARY - VEHICLE,1,09/14/2020 07:00:13 AM,"1300 SIXTH ST
Berkeley, CA
(37.879335, -122.301332)",1300 SIXTH ST,Berkeley,CA
19071524,BURGLARY AUTO,12/18/2019 12:00:00 AM,05:30,BURGLARY - VEHICLE,3,09/14/2020 07:00:13 AM,"2500 SHATTUCK AV
Berkeley, CA
(37.863811, -122.267412)",2500 SHATTUCK AV,Berkeley,CA
19067726,IDENTITY THEFT,11/28/2019 12:00:00 AM,21:57,FRAUD,4,09/14/2020 07:00:12 AM,"8TH STREET & BATAAN AV
Berkeley, CA
(37.875118, -122.297692)",8TH STREET & BATAAN AV,Berkeley,CA
19068157,ASSAULT/BATTERY FEL.,12/01/2019 12:00:00 AM,22:01,ASSAULT,0,09/14/2020 07:00:12 AM,"200 MARINA BL
Berkeley, CA
(37.868667, -122.313656)",200 MARINA BL,Berkeley,CA
19091423,THEFT MISD. (UNDER $950),07/18/2019 12:00:00 AM,12:30,LARCENY,4,09/14/2020 07:00:08 AM,"1100 WOODSIDE RD
Berkeley, CA
(37.893033, -122.253468)",1100 WOODSIDE RD,Berkeley,CA
19069123,FRAUD/FORGERY,10/23/2019 12:00:00 AM,00:01,FRAUD,3,09/14/2020 07:00:13 AM,"1900 TENTH ST
Berkeley, CA
(37.870213, -122.293749)",1900 TENTH ST,Berkeley,CA
19042848,GUN/WEAPON,08/04/2019 12:00:00 AM,22:30,WEAPONS OFFENSE,0,09/14/2020 07:00:08 AM,"2300 PIEDMONT AV
Berkeley, CA
(37.869839, -122.252365)",2300 PIEDMONT AV,Berkeley,CA
19059535,ALCOHOL OFFENSE,10/20/2019 12:00:00 AM,00:26,LIQUOR LAW VIOLATION,0,09/14/2020 07:00:11 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA
19053088,THEFT FELONY (OVER $950),09/19/2019 12:00:00 AM,18:00,LARCENY,4,09/14/2020 07:00:10 AM,"1000 FOLGER AVE
Berkeley, CA
(37.850444, -122.288866)",1000 FOLGER AVE,Berkeley,CA
19091687,BURGLARY AUTO,08/18/2019 12:00:00 AM,15:00,BURGLARY - VEHICLE,0,09/14/2020 07:00:09 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA
19070014,BURGLARY AUTO,12/10/2019 12:00:00 AM,20:35,BURGLARY - VEHICLE,2,09/14/2020 07:00:12 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA
19050210,DOMESTIC VIOLENCE,09/07/2019 12:00:00 AM,06:57,FAMILY OFFENSE,6,09/14/2020 07:00:10 AM,"UNIVERSITY AV & BONAR ST
Berkeley, CA
(37.869642, -122.287492)",UNIVERSITY AV & BONAR ST,Berkeley,CA
19064972,DOMESTIC VIOLENCE,11/15/2019 12:00:00 AM,09:07,FAMILY OFFENSE,5,09/14/2020 07:00:12 AM,"2400 ELLSWORTH ST
Berkeley, CA
(37.866074, -122.26331)",2400 ELLSWORTH ST,Berkeley,CA
19066913,DISTURBANCE,11/24/2019 12:00:00 AM,12:37,DISORDERLY CONDUCT,0,09/14/2020 07:00:12 AM,"1600 SHATTUCK AV
Berkeley, CA
(37.878113, -122.269114)",1600 SHATTUCK AV,Berkeley,CA
19060654,ASSAULT/BATTERY FEL.,10/25/2019 12:00:00 AM,12:30,ASSAULT,5,09/14/2020 07:00:11 AM,"2400 SHATTUCK AV
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AV,Berkeley,CA
19043264,ASSAULT/BATTERY MISD.,08/06/2019 12:00:00 AM,19:14,ASSAULT,2,09/14/2020 07:00:09 AM,"2500 DURANT AV
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AV,Berkeley,CA
19092498,THEFT FELONY (OVER $950),11/11/2019 12:00:00 AM,20:00,LARCENY,1,09/14/2020 07:00:12 AM,"2900 MAGNOLIA ST
Berkeley, CA
(37.857825, -122.249088)",2900 MAGNOLIA ST,Berkeley,CA
19045589,VEHICLE STOLEN,08/16/2019 12:00:00 AM,23:00,MOTOR VEHICLE THEFT,5,09/14/2020 07:00:09 AM,"3200 ADELINE ST
Berkeley, CA
(37.850385, -122.270897)",3200 ADELINE ST,Berkeley,CA
19041382,THEFT FROM AUTO,07/27/2019 12:00:00 AM,11:59,LARCENY - FROM VEHICLE,6,09/14/2020 07:00:09 AM,"2700 MATHEWS ST
Berkeley, CA
(37.857776, -122.286576)",2700 MATHEWS ST,Berkeley,CA
19057199,DISTURBANCE,08/14/2019 12:00:00 AM,00:00,DISORDERLY CONDUCT,3,09/14/2020 07:00:11 AM,"200 UNIVERSITY AV
Berkeley, CA
(37.865511, -122.309967)",200 UNIVERSITY AV,Berkeley,CA
19058809,VEHICLE STOLEN,10/16/2019 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,3,09/14/2020 07:00:11 AM,"800 MIRAMAR AVE
Berkeley, CA
(37.892638, -122.284804)",800 MIRAMAR AVE,Berkeley,CA
19052320,FRAUD/FORGERY,09/16/2019 12:00:00 AM,16:20,FRAUD,1,09/14/2020 07:00:10 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA
19053080,VEHICLE STOLEN,09/19/2019 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,4,09/14/2020 07:00:10 AM,"1000 FOLGER ST
Berkeley, CA
(37.850444, -122.288866)",1000 FOLGER ST,Berkeley,CA
19067568,SEXUAL ASSAULT FEL.,11/25/2019 12:00:00 AM,00:00,SEX CRIME,1,09/14/2020 07:00:12 AM,"0 UNKNOWN
Berkeley, CA",0 UNKNOWN,Berkeley,CA
19091535,BURGLARY AUTO,07/31/2019 12:00:00 AM,18:10,BURGLARY - VEHICLE,3,09/14/2020 07:00:09 AM,"1400 UNIVERSITY AV
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AV,Berkeley,CA
19058982,ASSAULT/BATTERY MISD.,10/17/2019 12:00:00 AM,17:40,ASSAULT,4,09/14/2020 07:00:11 AM,"1600 ALCATRAZ AV
Berkeley, CA
(37.848152, -122.275807)",1600 ALCATRAZ AV,Berkeley,CA
19063540,THEFT FELONY (OVER $950),11/07/2019 12:00:00 AM,20:00,LARCENY,4,09/14/2020 07:00:12 AM,"2600 SAN PABLO AV
Berkeley, CA
(37.859184, -122.289022)",2600 SAN PABLO AV,Berkeley,CA
19051685,ROBBERY,09/13/2019 12:00:00 AM,22:00,ROBBERY,5,09/14/2020 07:00:10 AM,"1600 LINCOLN ST
Berkeley, CA
(37.876084, -122.280105)",1600 LINCOLN ST,Berkeley,CA
19091998,BURGLARY AUTO,09/22/2019 12:00:00 AM,10:00,BURGLARY - VEHICLE,0,09/14/2020 07:00:10 AM,"2400 GRANT ST
Berkeley, CA
(37.864714, -122.274572)",2400 GRANT ST,Berkeley,CA
19040676,BURGLARY RESIDENTIAL,07/25/2019 12:00:00 AM,00:00,BURGLARY - RESIDENTIAL,4,09/14/2020 07:00:08 AM,"1700 SHATTUCK AV
Berkeley, CA
(37.876307, -122.268923)",1700 SHATTUCK AV,Berkeley,CA
19091636,BURGLARY AUTO,08/13/2019 12:00:00 AM,08:50,BURGLARY - VEHICLE,2,09/14/2020 07:00:09 AM,"2700 TELEGRAPH AV
Berkeley, CA
(37.861387, -122.259001)",2700 TELEGRAPH AV,Berkeley,CA
19054379,ROBBERY,09/26/2019 12:00:00 AM,03:10,ROBBERY,4,09/14/2020 07:00:10 AM,"2800 COLLEGE AV
Berkeley, CA
(37.859988, -122.253339)",2800 COLLEGE AV,Berkeley,CA
19091453,BURGLARY AUTO,07/22/2019 12:00:00 AM,15:00,BURGLARY - VEHICLE,1,09/14/2020 07:00:08 AM,"1300 SAN PABLO AV
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AV,Berkeley,CA
19044144,THEFT MISD. (UNDER $950),08/10/2019 12:00:00 AM,11:50,LARCENY,6,09/14/2020 07:00:09 AM,"2300 SHATTUCK AV
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AV,Berkeley,CA
19060932,THEFT FROM AUTO,10/26/2019 12:00:00 AM,13:30,LARCENY - FROM VEHICLE,6,09/14/2020 07:00:11 AM,"1800 SOLANO AV
Berkeley, CA
(37.891332, -122.279975)",1800 SOLANO AV,Berkeley,CA
19064230,BURGLARY AUTO,11/11/2019 12:00:00 AM,18:50,BURGLARY - VEHICLE,1,09/14/2020 07:00:12 AM,"2240 OXFORD ST
Berkeley, CA
(37.86925, -122.266076)",2240 OXFORD ST,Berkeley,CA
19046332,ASSAULT/BATTERY MISD.,08/20/2019 12:00:00 AM,13:15,ASSAULT,2,09/14/2020 07:00:09 AM,"3000 BENVENUE AV
Berkeley, CA
(37.855954, -122.254022)",3000 BENVENUE AV,Berkeley,CA
19092639,BURGLARY COMMERCIAL,11/26/2019 12:00:00 AM,16:00,BURGLARY - COMMERCIAL,2,09/14/2020 07:00:12 AM,"3000 TELEGRAPH AV
Berkeley, CA
(37.855435, -122.259841)",3000 TELEGRAPH AV,Berkeley,CA
19067099,NARCOTICS,11/25/2019 12:00:00 AM,12:40,DRUG VIOLATION,1,09/14/2020 07:00:12 AM,"BERKELEY WY & SHATTUCK AV
Berkeley, CA
(37.872989, -122.268532)",BERKELEY WY & SHATTUCK AV,Berkeley,CA
19049070,BURGLARY AUTO,09/01/2019 12:00:00 AM,07:00,BURGLARY - VEHICLE,0,09/14/2020 07:00:10 AM,"700 HARRISON ST
Berkeley, CA
(37.88055, -122.304962)",700 HARRISON ST,Berkeley,CA
19055519,VEHICLE STOLEN,09/30/2019 12:00:00 AM,17:00,MOTOR VEHICLE THEFT,1,09/14/2020 07:00:10 AM,"2500 REGENT ST
Berkeley, CA
(37.865202, -122.257795)",2500 REGENT ST,Berkeley,CA
19043803,ASSAULT/BATTERY MISD.,08/08/2019 12:00:00 AM,23:29,ASSAULT,4,09/14/2020 07:00:09 AM,"2100 SHATTUCK AV
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AV,Berkeley,CA
19066479,BURGLARY AUTO,11/21/2019 12:00:00 AM,15:30,BURGLARY - VEHICLE,4,09/14/2020 07:00:12 AM,"3000 DEAKIN ST
Berkeley, CA
(37.855671, -122.262461)",3000 DEAKIN ST,Berkeley,CA
19091587,BURGLARY AUTO,07/13/2019 12:00:00 AM,19:00,BURGLARY - VEHICLE,6,09/14/2020 07:00:09 AM,"2400 DURANT AV
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AV,Berkeley,CA
19063637,BURGLARY AUTO,11/08/2019 12:00:00 AM,12:21,BURGLARY - VEHICLE,5,09/14/2020 07:00:12 AM,"3100 ADELINE ST
Berkeley, CA
(37.852304, -122.270045)",3100 ADELINE ST,Berkeley,CA
19044280,THEFT FROM AUTO,08/06/2019 12:00:00 AM,17:00,LARCENY - FROM VEHICLE,2,09/14/2020 07:00:10 AM,"1400 SPRUCE ST
Berkeley, CA
(37.88248, -122.266137)",1400 SPRUCE ST,Berkeley,CA
19047525,DOMESTIC VIOLENCE,08/25/2019 12:00:00 AM,20:00,FAMILY OFFENSE,0,09/14/2020 07:00:09 AM,"1600 DERBY ST
Berkeley, CA
(37.859006, -122.277874)",1600 DERBY ST,Berkeley,CA
19045053,DISTURBANCE,08/14/2019 12:00:00 AM,18:09,DISORDERLY CONDUCT,3,09/14/2020 07:00:09 AM,"1900 SIXTH ST
Berkeley, CA
(37.869314, -122.2981)",1900 SIXTH ST,Berkeley,CA
19065387,THEFT MISD. (UNDER $950),11/16/2019 12:00:00 AM,22:00,LARCENY,6,09/14/2020 07:00:12 AM,"2800 CALIFORNIA ST
Berkeley, CA
(37.857216, -122.277614)",2800 CALIFORNIA ST,Berkeley,CA
19070625,GUN/WEAPON,12/13/2019 12:00:00 AM,18:57,WEAPONS OFFENSE,5,09/14/2020 07:00:13 AM,"2600 COLLEGE AV
Berkeley, CA
(37.863598, -122.253693)",2600 COLLEGE AV,Berkeley,CA
19070944,ROBBERY,12/15/2019 12:00:00 AM,12:40,ROBBERY,0,09/14/2020 07:00:13 AM,"SHATTUCK AV & ADDISON ST
Berkeley, CA
(37.871167, -122.268285)",SHATTUCK AV & ADDISON ST,Berkeley,CA
19068127,DISTURBANCE,12/01/2019 12:00:00 AM,19:14,DISORDERLY CONDUCT,0,09/14/2020 07:00:12 AM,"700 HARRISON ST
Berkeley, CA
(37.88055, -122.304962)",700 HARRISON ST,Berkeley,CA
19092136,THEFT FELONY (OVER $950),10/03/2019 12:00:00 AM,22:00,LARCENY,4,09/14/2020 07:00:11 AM,"1500 HEARST AV
Berkeley, CA
(37.872158, -122.282066)",1500 HEARST AV,Berkeley,CA
19049506,BURGLARY AUTO,09/03/2019 12:00:00 AM,20:30,BURGLARY - VEHICLE,2,09/14/2020 07:00:10 AM,"VINE STREET & WALNUT ST
Berkeley, CA
(37.880376, -122.268183)",VINE STREET & WALNUT ST,Berkeley,CA
19070859,VANDALISM,12/14/2019 12:00:00 AM,20:47,VANDALISM,6,09/14/2020 07:00:13 AM,"1500 CURTIS ST
Berkeley, CA
(37.876549, -122.290899)",1500 CURTIS ST,Berkeley,CA
19038618,THEFT FELONY (OVER $950),07/16/2019 12:00:00 AM,00:15,LARCENY,2,09/14/2020 07:00:08 AM,"1800 FRANCISCO ST
Berkeley, CA
(37.874827, -122.275696)",1800 FRANCISCO ST,Berkeley,CA
